KO_ID	KO_function	SRS062418	SRS062714	SRS063373	SRS063823	SRS064197	SRS064466	SRS064937	SRS065299	SRS075765	SRS075771	SRS075870	SRS075876	SRS075987	SRS075993	SRS076764	SRS076770	SRS076868	SRS076874	SRS077239	SRS077245	SRS077384	SRS077390	SRS077441	SRS077447	SRS077633	SRS077639	SRS097912	SRS097918	SRS097966	SRS097972	SRS098045	SRS098057	SRS1054712	SRS1054853	SRS1054881	SRS893260	SRS893280	SRS893283	SRS893291	SRS893318
K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	15.4234	441.6281	649.5009	4.9745	19.2602	90.16120000000001	351.726	411.4644	494.8986	982.7511999999999	466.1544	699.6015	881.8892	185.4399	718.0808000000001	491.942	593.6729	271.0455	906.197	843.7268	1081.6861	404.3481	1066.2167000000002	319.353	1068.7768	411.4253	812.1808	319.1701	952.6803	835.7039	551.7857	346.3997	596.0117	204.8061	700.8576	361.8052	255.1258	214.3182	652.605	300.31919999999997
K23520	ginsenoside 20-O-glucosyltransferase [EC:2.4.1.363]	4.1576	54.5375	57.83	0.0	0.0	0.0	0.0	72.9845	25.614400000000003	54.475699999999996	47.639900000000004	0.0	36.0	0.0	59.521	0.0	11.8082	0.0	76.2705	197.4202	11.9375	5.5455	600.4444	0.0	50.5389	9.6778	86.5561	98.4602	52.490700000000004	72.7203	25.9779	87.5434	71.6592	0.0	64.2533	0.0	0.0	0.0	181.1481	16.6826
K23521	protopanaxadiol-type ginsenoside 3-O-glucosyltransferase [EC:2.4.1.364]	0.0	15.0	8.9592	0.0	0.0	0.0	0.0	0.0	2.0409	18.0191	0.0	0.0	0.0	8.5043	0.0	98.6372	0.0	0.0	8.0595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0516	3.8235	235.1152	29.1181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8667	69.1281
K23522	protopanaxadiol-type ginsenoside-3-O-glucoside 2''-O-glucosyltransferase [EC:2.4.1.365]	5.0	0.0	42.3172	0.0	0.0	0.0	44.3257	0.0	4.6844	0.0	13.0	0.0	12.3617	4.2613	0.0	17.522000000000002	16.9716	10.276	6.2234	70.8456	0.0	0.0	0.0	140.879	16.0	24.4421	12.0	100.1504	0.0	106.1204	0.0	0.0	0.0	0.0	0.0	0.0	6.6735	7.1491	13.7697	8.324300000000001
K23523	ginsenoside F1 6-O-glucosyltransferase [EC:2.4.1.366]	0.0	0.0	0.0	0.0	0.0	0.0	27.019	0.0	38.9306	0.0	4.6233	22.0	25.2681	0.0	0.0	0.0	0.0	5.0936	0.0	0.0	0.0	0.0	9.0874	0.0	2.8642	31.621000000000002	4.6195	60.1136	0.0	25.1241	0.0	15.0	0.0	10.6278	5.855	0.0	0.0	14.4679	0.0	20.2661
K23524	ginsenoside 6-O-glucosyltransferase [EC:2.4.1.367]	14.0	9.354700000000001	19.8491	0.0	29.0	0.0	0.0	0.0	36.2665	27.7063	29.0	0.0	0.0	0.0	60.3157	0.0	0.0	0.0	0.0	34.3397	0.0	0.0	0.0	0.0	0.0	21.9586	0.0	0.0	15.4529	64.6456	0.0	31.7835	7.3493	0.0	0.0	0.0	7.2009	43.8265	3.5451	0.0
K23525	oleanolate 3-O-glucosyltransferase [EC:2.4.1.368]	9.4281	14.6439	3.1147	0.0	0.0	37.3649	0.0	49.1683	47.5281	29.2559	0.0	11.3367	0.0	16.2387	35.0	0.0	36.0	130.13330000000002	5.7558	73.68469999999999	120.1582	6.7704	13.0149	66.0162	60.2246	80.97909999999999	44.8109	46.9923	26.923099999999998	3.1539	36.2132	82.8617	7.3883	0.0	66.45660000000001	6.2581	0.0	0.0	9.5677	8.4523
K23530	hydropyrene/hydropyrenol/isoelisabethatriene synthase [EC:4.2.3.201 4.2.3.202 4.2.3.203]	0.0	0.0	0.0	0.0	0.0	0.0	4.6742	0.0	0.0	7.6282	0.0	0.0	0.0	0.0	23.6889	0.0	0.0	0.0	0.0	33.2247	0.0	0.0	0.0	4.884	6.8138	0.0	0.0	0.0	0.0	24.5798	0.0	0.0	0.0	0.0	4.066	4.6048	6.6618	0.0	0.0	0.0
K23535	general nucleoside transport system permease protein	21.3022	506.0399	406.1457	21.938599999999997	249.7687	51.4212	199.9146	320.7479	1156.5589	263.5605	446.9072	278.1103	876.6213	127.1346	1025.6042	198.0991	1093.2767000000001	300.1626	667.9631	410.4253	583.0609	266.4203	250.2778	267.8162	960.0516	942.332	768.9498	503.23609999999996	769.2858	439.2428	960.4662999999999	199.97480000000002	292.0964	186.5508	330.8046	604.2885	190.42739999999998	64.8858	728.01	192.2274
K23536	general nucleoside transport system permease protein	18.7952	521.3993	443.93510000000003	20.6911	199.5034	52.0	339.0946	299.8717	1029.7921000000001	332.7955	607.1122	240.33870000000002	1011.9194	63.3483	1144.7753	380.0261	1013.4381	312.44	688.8855	603.7726	580.1202	293.1712	235.9838	196.0873	1205.2056	958.4397	846.9707999999999	518.3296	843.1969	443.3491	931.1568	220.9389	314.1544	160.981	434.3397	838.9872999999999	126.14489999999999	124.3998	851.8351	168.05180000000001
K23537	general nucleoside transport system ATP-binding protein	22.0031	494.7675	483.7823	17.9173	209.0282	50.9497	183.9451	326.8116	1041.0254	260.0826	392.1023	296.567	773.4831	43.4901	871.0062	73.0464	1031.6086	298.5825	605.8419	320.1977	598.6438	183.6064	200.3456	313.7588	1046.0088	901.2609000000001	641.5899000000001	460.1035	689.3186000000001	249.89170000000001	953.0360000000001	219.1864	279.6711	150.5315	330.6155	783.3312	222.1823	123.0403	275.872	47.975300000000004
K23541	Ca2+/H+ antiporter, TMEM165/GDT1 family	32.0	184.3869	364.3057	6.6623	0.0	15.4	103.16120000000001	171.2522	100.2657	73.6345	46.424800000000005	439.47360000000003	217.4158	23.1649	73.354	119.1439	35.0	64.59570000000001	611.5976	210.1799	381.9637	40.5157	879.4394	348.6267	193.5337	268.7109	317.0	153.83389999999997	223.11399999999998	233.2836	68.342	178.81029999999998	188.7565	120.79840000000002	318.0311	57.0	10.5087	93.1319	17.4128	173.9114
K23584	resistance-associated protein	0.0	13.2033	0.0	0.0	0.0	6.5439	0.0	22.9762	42.9688	12.5123	79.3719	6.8337	49.0	0.0	23.4401	5.7298	41.0	0.0	40.8644	29.1605	50.7901	17.0458	0.0	0.0	147.51330000000002	401.8454	30.7664	0.0	34.0753	40.9662	24.0	25.5503	0.0	0.0	0.0	0.0	0.0	16.9065	59.0	0.0
K23627	cyclopeptine synthase [EC:6.3.2.40]	4.9783	41.0	0.0	0.0	0.0	0.0	13.9474	0.0	53.5403	0.0	10.493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.1588	0.0	0.0	0.0	0.0	0.0	84.8017	199.7109	22.0693	0.0	0.0	0.0	0.0	0.0	52.5554	28.0	0.0	4.2747	0.0	17.778599999999997
K23629	C6 transcription factor AsaR	2.3678	26.0	95.7201	0.0	0.0	0.0	0.0	18.9029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	19.0	0.0	0.0	23.1344	15.7192	0.0	0.0	0.0	20.5906	68.4141	0.0	0.0	3.4039	45.5542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K23631	aspergillic acid biosynthesis nonribosomal peptide synthetase [EC:6.3.2.-]	23.1313	0.0	3.5364	0.0	0.0	0.0	186.4888	0.0	9.994	13.4088	3.0833	24.3445	14.376100000000001	2.2294	15.8958	307.6705	0.0	0.0	0.0	0.0	23.7347	0.0	0.0	0.0	6.0	13.1501	2.746	0.0	9.4654	13.3373	3.8333	0.0	0.0	4.7521	5.6108	0.0	83.0135	30.6408	7.0816	29.0394
K23651	T3SS secreted effector EspT	0.0	0.0	15.1473	0.0	0.0	0.0	0.0	331.0	54.4096	0.0	28.1131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3464	0.0	0.0	0.0	0.0	7.6024	0.0	0.0	3.3428	0.0	0.0	0.0	0.0	3.8897	9.8567	0.0	0.0	0.0	0.0	0.0	43.763
K23660	cell inhibiting factor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.613	10.0	50.4897	0.0	51.4974	0.0	0.0	0.0	43.020700000000005	0.0	37.3367	23.8772	16.4735	0.0	0.0	0.0	11.8951	0.0	76.4849	0.0	21.6467	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8555	0.0
K23672	L-propargylglycine--L-glutamate ligase [EC:6.3.2.-]	0.0	17.7513	3.1654	4.147	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.6631	23.3556	12.5283	5.1759	6.0484	0.0	7.697	10.251	0.0	20.0	19.0	0.0	35.2372	0.0	0.0	0.0	13.8306	0.0	0.0	0.0	65.6003	0.0	0.0	12.4657
K23675	riboflavin transporter	70.024	333.981	640.5917000000001	34.9438	516.6996	0.0	209.3078	263.637	775.1777	130.4007	661.906	305.7002	680.3297	30.7807	1113.1870999999999	105.1936	649.2839	139.6235	491.5868	156.8089	766.9105	48.7581	206.6242	75.0461	805.3003	123.2697	697.2947	368.54290000000003	521.3	323.8908	521.1647	127.226	328.3535	173.53519999999997	449.2125	600.18	62.712599999999995	141.4754	895.7099	126.8253
K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	0.0	26.883200000000002	0.0	0.0	0.0	21.0	57.1839	39.4244	48.0209	81.50479999999999	6.8892	18.3184	15.3552	44.3472	138.4054	11.5325	30.4153	86.14059999999999	12.0	16.3429	137.586	59.8094	16.0	0.0	10.5875	379.4654	35.9524	26.4995	16.2977	61.7902	12.101	0.0	19.9126	97.2556	61.0	14.0178	7.0841	130.3694	36.9568	30.1129
K23723	iron(III)-salmochelin esterase [EC:3.1.1.109]	6.0	0.0	0.0	4.9354	0.0	0.0	102.8062	0.0	0.0	203.8337	0.0	17.8093	0.0	64.6612	0.0	217.721	0.0	115.2175	0.0	369.0	0.0	269.0	0.0	97.0	0.0	37.0	0.0	25.0	0.0	149.1718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.208	0.0	57.5516
K23738	cyclohexane-1-carbonyl-CoA reductase (NADP+) [EC:1.3.1.120]	25.369699999999998	125.02799999999999	477.6633	0.0	0.0	14.215	284.0122	731.4004	331.1367	126.3828	788.6715	137.6309	727.9189	30.238599999999998	980.3942000000001	478.8369	865.9246	162.7409	794.3814	182.13729999999998	398.5325	146.0991	288.7837	161.2012	571.2187	262.5283	512.6043000000001	356.8461	731.9916000000001	141.4406	258.5664	85.6572	266.17719999999997	146.5518	203.2915	401.839	659.9211	80.5427	694.3961	193.1089
K23743	peptidyl-Asp metalloendopeptidase [EC:3.4.24.33]	0.0	12.0	0.0	0.0	87.1344	0.0	5.9973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K23744	aureothin polyketide synthase system AurA [EC:2.3.1.289]	0.0	13.7808	13.8837	0.0	0.0	8.953700000000001	6.396	0.0	5.8717	0.0	0.0	0.0	0.0	0.0	5.6416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8258	8.341	183.7723	0.0	0.0	0.0	3.1224	0.0	0.0	17.4929	0.0	0.0	14.9498	28.7833	5.9074	12.9474
K23745	aureothin polyketide synthase system AurB [EC:2.3.1.289]	2.6722	11.5104	3.6023	16.8491	0.0	0.0	6.7984	0.0	23.5161	112.72099999999999	0.0	27.0	0.0	3.7963	13.5	121.2473	0.0	73.4936	0.0	95.76089999999999	90.6457	204.2576	81.6905	6.0432	73.8179	87.615	10.6412	0.0	21.395899999999997	3.5556	0.0	8.0309	0.0	12.5448	0.0	0.0	7.721299999999999	23.3044	12.5979	17.6035
K23746	aureothin polyketide synthase system AurC [EC:2.3.1.289]	0.0	0.0	0.0	0.0	0.0	0.0	13.735	0.0	0.0	15.9888	0.0	0.0	0.0	21.7825	0.0	0.0	0.0	49.0	0.0	106.79480000000001	0.0	5.7297	2.64	260.13	18.2878	0.0	0.0	76.9577	0.0	157.1562	0.0	91.2829	0.0	0.0	0.0	0.0	24.8365	10.1171	0.0	8.1641
K23748	spectinabilin polyketide synthase system NorB [EC:2.3.1.290]	25.7273	0.0	6.3554	0.0	0.0	6.8832	502.0206	11.5506	0.0	665.4354	0.0	154.7341	84.74629999999999	341.4147	0.0	732.8443	15.3272	358.87170000000003	0.0	812.711	0.0	823.3639000000001	0.0	358.6115	60.3158	447.1137	4.7663	152.7143	116.1824	265.1675	0.0	0.0	0.0	219.86610000000002	0.0	0.0	482.667	60.3557	17.1296	262.2337
K23749	spectinabilin polyketide synthase system NorC [EC:2.3.1.290]	12.2361	6.9572	0.0	3.8148	0.0	0.0	91.8657	0.0	0.0	192.9954	74.8899	67.3192	0.0	66.0	0.0	162.471	0.0	144.3657	0.0	382.0	0.0	223.4004	0.0	105.7135	0.0	204.4108	0.0	12.0	0.0	73.044	0.0	57.0	0.0	0.0	0.0	7.1621	5.3085	20.1713	0.0	34.5764
K23753	AMP-polyphosphate phosphotransferase [EC:2.7.4.33]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7213	0.0	0.0	0.0	0.0	0.0	41.0047	0.0	76.2551	0.0	17.0438	0.0	33.6404	0.0	0.0	0.0	56.0	0.0	9.2341	0.0	18.674799999999998	0.0	29.5349	0.0	0.0	0.0	0.0	19.5544	0.0	0.0	0.0	0.0
K23774	DeoR family transcriptional regulator, catabolite repression regulator	5.7114	207.7751	339.68129999999996	0.0	19.4709	0.0	73.2585	203.4653	201.5916	171.1626	333.2785	240.6982	234.6474	7.0746	584.5638	59.0396	421.21029999999996	30.6952	307.6322	193.6498	388.3034	65.1079	190.0036	24.5413	222.7661	33.3725	254.8289	8.9198	253.8818	275.29769999999996	146.729	58.3525	155.6124	189.6822	294.5432	193.9651	51.3715	85.9243	343.6279	32.668099999999995
K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	44.0	452.5525	377.33029999999997	10.1888	85.3981	11.0	203.7502	665.0466	526.6034999999999	369.60269999999997	1015.2338	343.1387	697.7531	122.4065	1134.542	376.0721	959.9886	147.99470000000002	516.6726	615.0021	530.5716	399.3767	318.6042	232.3717	578.5458	164.0867	814.9154	58.7179	862.2243	671.8163	573.6303	79.2064	392.5899	152.7615	495.5156	521.3764	105.6373	132.7364	570.8396	279.12469999999996
K23776	MerR family transcriptional regulator, global nitrogen regulator	0.0	0.0	0.0	0.0	0.0	12.0	52.2515	0.0	0.0	98.119	0.0	70.8746	0.0	11.2636	0.0	69.8426	0.0	67.06190000000001	0.0	29.0	0.0	39.6417	0.0	9.0542	0.0	62.7037	0.0	14.7725	0.0	87.2384	0.0	85.3426	0.0	10.0	0.0	0.0	4.8182	76.5956	0.0	46.8983
K23777	TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	46.0563	0.0	8.2242	0.0	55.074600000000004	0.0	41.0	0.0	472.82	0.0	0.0	0.0	267.9867	0.0	18.0	0.0	0.0	0.0	41.4593	0.0	26.394199999999998
K23778	TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response	0.0	0.0	0.0	0.0	0.0	43.736000000000004	105.07339999999999	0.0	0.0	292.6323	0.0	10.0	0.0	10.1281	0.0	50.266799999999996	0.0	102.6234	0.0	94.02590000000001	0.0	0.0	0.0	190.4632	0.0	276.80240000000003	0.0	75.0847	0.0	96.56729999999999	0.0	94.0	0.0	9.8109	0.0	0.0	0.0	27.3141	0.0	151.8542
K23779	XRE family transcriptional regulator, regulator of sulfur utilization	4.8916	97.12989999999999	52.2521	0.0	8.4	0.0	25.738999999999997	36.661100000000005	11.5967	66.0022	185.1626	22.291400000000003	74.2043	19.1294	45.753899999999994	26.688899999999997	95.7628	37.2549	68.46929999999999	94.7079	57.2412	51.8754	14.0	5.1133	124.8733	126.2355	42.1856	0.0	96.8123	54.8737	69.1156	0.0	27.1261	66.3592	42.5297	16.356	0.0	10.9768	11.8103	10.4342
K23808	cytochrome P450 family 72 subfamily A67 [EC:1.14.13.-]	0.0	25.769399999999997	96.2501	0.0	4.4177	0.0	0.0	101.7879	7.9415	0.0	0.0	0.0	58.0212	0.0	117.8083	0.0	16.836199999999998	0.0	65.6884	0.0	29.933	0.0	4.8382	0.0	44.504599999999996	0.0	7.3034	26.9881	21.3772	0.0	0.0	0.0	11.1331	24.0	7.8463	28.9317	0.0	0.0	96.55850000000001	0.0
K23809	cytochrome P450 family 72 subfamily A68 [EC:1.14.14.-]	0.0	22.9588	0.0	0.0	0.0	0.0	6.8079	8.0	0.0	0.0	6.7823	26.0806	16.1939	0.0	11.0275	0.0	0.0	0.0	0.0	0.0	6.5289	0.0	6.54	0.0	34.163000000000004	0.0	13.1979	0.0	11.1525	27.1966	9.7548	0.0	4.0523	0.0	27.3202	6.1111	0.0	0.0	41.5764	2.5
K23813	cytochrome P450 family 521 subfamily A1 [EC:1.14.-.-]	0.0	35.5399	53.898	6.6918	0.0	0.0	0.0	3.9062	4.0056	4.193	0.0	0.0	29.7306	0.0	0.0	0.0	113.4194	0.0	0.0	18.7794	149.51850000000002	0.0	0.0	0.0	0.0	17.1844	75.2174	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	3.8993	0.0	0.0	166.72050000000002	0.0
K23827	glutamine deamidase	0.0	0.0	52.6618	4.2454	0.0	5.3534	4.4222	0.0	0.0	0.0	0.0	55.8623	29.988300000000002	0.0	12.1053	42.0224	4.2816	3.9671	11.3363	90.7047	0.0	0.0	34.0	5.6034	0.0	0.0	8.411	0.0	0.0	126.4822	13.0833	0.0	0.0	2.5902	0.0	0.0	0.0	0.0	10.1145	14.5144
K23842	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	26.7247	18.9676	138.074	0.0	0.0	17.1208	407.9507	85.0	48.0	260.0	42.1286	98.35170000000001	0.0	41.0229	338.58979999999997	323.4515	13.3662	161.29520000000002	247.5159	384.7404	78.0521	334.6412	76.9718	278.6146	59.3474	152.4752	98.327	298.6255	0.0	176.695	10.587	33.0	34.0	141.44400000000002	17.3037	80.6993	509.1778	43.5587	137.6149	158.9231
K23862	(+)-cis,trans-nepetalactol synthase [EC:5.5.1.34]	0.0	0.0	0.0	4.875	0.0	0.0	0.0	6.6478	0.0	55.5375	31.172	0.0	0.0	0.0	24.876	39.2645	13.3963	0.0	0.0	2.8292	0.0	0.0	0.0	106.1307	0.0	5.1641	0.0	0.0	29.1868	6.9372	6.3841	4.6004	0.0	3.3487	0.0	0.0	0.0	8.1422	0.0	9.7595
K23866	effector protein HopD2 [EC:3.1.3.48]	11.0011	4.6667	0.0	0.0	0.0	0.0	0.0	17.1895	48.176199999999994	24.087200000000003	23.14	0.0	24.987299999999998	0.0	8.9139	0.0	42.7156	10.0	14.3846	31.8067	16.5674	12.0041	14.6282	0.0	5.6251	0.0	12.9635	0.0	29.4344	0.0	43.48909999999999	0.0	0.0	14.4214	0.0	4.0	0.0	0.0	38.6199	53.1918
K23875	marinolic acid---CoA ligase [EC:6.2.1.60]	5.4405	185.67940000000002	510.1554	4.8211	0.0	31.0006	0.0	157.6816	180.9769	89.0903	185.32580000000002	121.3597	852.9404	15.3804	235.4808	0.0	457.4671	33.8566	608.9282	13.7713	49.943799999999996	51.1668	975.1059000000001	11.708	526.5868	5.9133	455.631	6.7349	411.9106	38.4449	377.3801	0.0	8.9619	165.4717	246.34650000000002	83.7484	105.6843	4.8589	79.2519	0.0
K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]	7.4499	385.3744	146.377	0.0	14.6748	0.0	18.0185	122.1695	441.4739	192.7181	741.4332	42.2097	389.5825	0.0	486.77639999999997	181.9169	971.0484	58.3416	112.0797	526.5021	530.2735	83.3761	88.64699999999999	100.8282	997.0322	233.6846	500.3855	0.0	436.0067	316.7643	377.2853	37.4998	396.0777	193.856	159.6536	179.90210000000002	0.0	30.6528	496.3915	7.2503
K23888	histidyltryptophyldiketopiperazine synthetase [EC:6.3.2.-]	0.0	13.5258	158.3662	0.0	0.0	30.0	1.8169	15.2602	95.77000000000001	17.9365	56.6524	28.851	31.3567	11.0	184.13979999999998	0.0	39.0329	17.4288	111.446	114.682	92.8357	3.1905	58.0	22.9728	119.74620000000002	158.3599	104.2841	32.119	20.9735	4.9156	14.9296	108.0	17.0	139.307	3.5556	44.0	20.4194	17.0376	69.1878	36.4366
K23889	roquefortine prenyltransferase [EC:2.5.1.-]	0.0	153.57920000000001	3.9382	0.0	0.0	0.0	0.0	12.5194	0.0	11.2682	30.9089	5.0833	0.0	0.0	0.0	0.0	13.5515	0.0	16.8971	0.0	0.0	0.0	0.0	0.0	7.995	0.0	62.2309	0.0	15.4976	13.5415	0.0	0.0	0.0	0.0	0.0	0.0	4.3388	0.0	0.0	5.7353
K23890	mycotoxins biosynthesis FAD-dependent monooxygenase [EC:1.14.14.-]	0.0	76.81389999999999	76.1232	0.0	0.0	0.0	0.0	0.0	20.4021	0.0	4.4565	8.4346	7.6965	19.9603	71.9243	7.0	37.0	9.7699	6.94	17.9714	0.0	0.0	10.261	0.0	0.0	0.0	26.9257	27.0	0.0	38.0	0.0	0.0	10.7092	23.189	0.0	0.0	0.0	21.694499999999998	69.4169	2.6895
K23891	glandicoline B O-methyltransferase [EC:2.1.1.-]	0.0	14.0	103.2978	0.0	0.0	0.0	0.0	26.5978	0.0	40.7813	0.0	0.0	23.4617	0.0	227.5474	0.0	40.0307	5.5108	26.4194	38.0	0.0	0.0	0.0	0.0	0.0	79.7619	0.0	97.9669	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	133.1124	37.0
K23892	mycotoxins biosynthesis cytochrome P450 monooxygenase RoqO [EC:1.14.14.-]	5.9758	0.0	0.0	0.0	12.9485	0.0	0.0	0.0	25.8004	9.2	7.4092	0.0	0.0	53.6879	138.843	0.0	0.0	26.9419	0.0	189.0761	23.258499999999998	2.3228	0.0	47.7831	0.0	263.8531	0.0	7.4719	0.0	41.530899999999995	19.0	23.3667	0.0	15.664	165.8689	43.5984	4.3482	19.4807	88.461	17.3534
K23943	type III secretion system effector arginine glycosyltransferase	3.4149	55.035700000000006	115.9769	10.7908	23.5612	2.9159	129.87380000000002	12.0	22.0929	71.3839	0.0	58.8845	15.6197	15.4469	40.5564	99.0183	0.0	178.223	91.0561	172.53730000000002	0.0	17.0	334.0286	136.8543	0.0	52.2364	17.0427	328.70500000000004	72.61110000000001	203.3025	24.751	154.0075	12.8098	83.63719999999999	52.1362	17.2932	103.722	95.42280000000001	0.0	40.1019
K23974	mutansucrase [EC:2.4.1.372]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2609	0.0	0.0	0.0	0.0	0.0	0.0	58.7632	0.0	0.0	0.0	0.0	0.0	96.0546	0.0	14.7959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.3665	0.0
K23980	cysteinylglycine-S-conjugate dipeptidase [EC:3.4.13.23]	13.4221	15.0	0.0	0.0	0.0	34.1804	262.0836	17.2733	39.3406	719.9848999999999	81.1714	0.0	120.7852	262.2536	105.6226	425.2314	42.1309	383.8042	12.3709	579.2234	141.2234	347.962	0.0	302.93809999999996	87.248	355.58209999999997	126.5779	172.5199	78.992	275.9814	75.0	107.108	19.7954	172.98930000000001	6.1482	44.449	209.0053	84.3379	27.0	142.3856
K23981	alpha-(1->2) branching sucrase [EC:2.4.1.373]	31.7699	360.652	125.0236	3.325	16.0	0.0	68.8212	245.5779	626.2354	27.1967	355.8117	21.9926	881.1017	41.3599	523.5766	5.8755	692.5461	10.2106	526.0014	22.2704	455.3892	0.0	139.3859	0.0	124.8288	50.4982	548.5167	252.5719	401.88829999999996	69.6562	323.9027	39.4203	303.3934	22.3235	550.9798	672.1162	268.8667	89.0256	511.3046	19.4985
K23987	dTDP-4-dehydrorhamnose 3,5-epimerase/reductase [EC:5.1.3.13 1.1.1.133]	28.6457	238.12789999999998	225.0267	0.0	0.0	8.6466	297.63980000000004	220.0159	696.2339000000001	437.3901	325.5372	43.1017	354.7635	138.8615	699.615	300.79920000000004	623.6347	140.78050000000002	371.455	448.6396	320.94100000000003	485.2546	125.39349999999999	217.7532	596.9766000000001	30.6948	495.00849999999997	157.4553	496.1903	220.2568	469.5586	50.301100000000005	192.2206	114.718	21.0259	689.4975	266.25829999999996	15.515500000000001	133.904	138.47199999999998
K23990	nepetalactol dehydrogenase / (+)-cis,trans-nepetalactol synthase [EC:1.1.1.419 5.5.1.34]	3.3887	97.6726	127.4252	0.0	0.0	29.2613	205.3009	94.778	123.17830000000001	546.1974	197.2172	169.7474	31.5676	134.42180000000002	93.1886	134.6284	266.202	305.8641	17.2527	139.3861	208.1597	400.5244	162.3397	329.3893	149.7622	460.14369999999997	14.8432	123.7437	133.0203	152.6585	185.7141	24.5853	89.4747	72.4943	54.8013	196.6196	81.942	75.991	46.1896	48.0345
K23993	multiphosphoryl transfer protein [EC:2.7.3.9 2.7.1.202]	4.9406	0.0	0.0	0.0	0.0	20.9679	20.7459	0.0	0.0	108.1977	0.0	67.2049	0.0	78.9724	0.0	31.3221	0.0	12.4751	0.0	111.776	0.0	29.261499999999998	0.0	79.0114	0.0	470.6844	0.0	464.5177	0.0	154.7876	0.0	378.5847	0.0	35.740700000000004	0.0	0.0	0.0	45.8333	0.0	35.1325
K23994	solute carrier family 9B (sodium/hydrogen exchanger), member 1/2	0.0	32.4216	18.1515	0.0	0.0	0.0	0.0	14.0034	29.5123	0.0	38.2902	5.6005	52.125699999999995	0.0	40.7176	0.0	44.0723	0.0	0.0	70.1154	4.015	0.0	5.5852	0.0	10.6989	2.917	36.6506	0.0	31.0944	29.5691	10.2426	0.0	29.6234	0.0	11.6098	10.4792	0.0	0.0	14.4936	0.0
K23996	methylphosphonate hydroxylase [EC:1.14.11.71]	22.5848	0.0	0.0	10.1975	0.0	0.0	3.914	0.0	0.0	13.0	41.786	0.0	0.0	6.7039	0.0	20.1569	0.0	8.4716	0.0	45.0736	0.0	63.6444	0.0	0.0	50.7227	0.0	0.0	0.0	2.5143	38.8177	0.0	0.0	0.0	0.0	0.0	38.3784	0.0	0.0	62.911500000000004	3.5195
K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	47.9169	421.7986	419.7735	0.0	17.7502	36.3257	577.9695	725.3722	1447.3764	1261.5599	845.0106	341.2559	879.9046000000001	296.7664	1635.5879	512.6027	1083.4845	355.9255	929.7521	1129.0967	826.9706	364.5401	226.59699999999998	598.8693	1255.5462	802.3196	1287.3801	772.3892999999999	1147.8851	692.6827	855.8388	428.526	291.4135	432.3644	411.3009	993.1635	294.4945	194.70589999999999	847.9698000000001	300.3324
K23999	phosphoenolpyruvate phosphomutase / 2-hydroxyethylphosphonate cytidylyltransferase [EC:5.4.2.9 2.7.7.104]	0.0	26.050400000000003	20.9337	0.0	0.0	0.0	0.0	0.0	5.898	13.2863	14.727	0.0	22.318199999999997	0.0	37.4624	0.0	28.7055	0.0	6.1612	45.2101	17.4576	7.1427	5.2166	0.0	9.4437	0.0	22.5903	0.0	0.0	12.4862	23.9931	0.0	6.3383	0.0	11.9812	9.2424	0.0	0.0	25.4165	0.0
