KO_ID	KO_function	SRS016474	SRS016529	SRS016569	SRS016575	SRS016647	SRS016665	SRS016740	SRS016746	SRS016815	SRS016858	SRS016876	SRS016969	SRS017007	SRS017025	SRS017076	SRS017088	SRS017120	SRS017139	SRS017209	SRS017227	SRS017279	SRS017304	SRS017324	SRS017330	SRS1041125
K16442	glycosyltransferase GtfC	9.2703	30.9179	0.0	51.542699999999996	0.0	1.9034	0.0	15.0766	0.0	0.0	0.0	333.4123	0.0	3.3656	0.0	3.5444	0.0	20.7553	0.0	70.5628	12.732	20.4742	0.0	0.0	0.0
K16448	methylation protein MtfA	232.4205	31.5658	35.25	95.5539	31.6267	102.945	139.13760000000002	228.6841	909.1723999999999	79.7378	92.64349999999999	223.40970000000002	283.5578	49.0225	23.8514	4.3346	31.5918	114.94919999999999	44.583800000000004	290.1515	11.0598	220.95229999999998	648.2686	84.9788	149.92849999999999
K16450	mycolactone core lactone polyketide synthase MlsA2	103.1952	0.0	125.7191	40.6236	0.0	78.0351	127.2524	0.0	270.4871	0.0	23.6966	995.337	0.0	22.6757	0.0	0.0	28.3746	150.721	129.4286	92.964	76.0	93.72829999999999	3.9625	13.1497	0.0
K16509	regulatory protein spx	95.76480000000001	2292.2891	1149.2787	146.976	351.2149	98.40950000000001	311.0884	211.964	809.3685	402.4949	40.9245	411.0474	1140.4088	541.7074	3152.0593	353.5349	999.715	459.1108	168.43439999999998	30.345899999999997	434.0648	335.6502	282.3268	97.0018	32.365700000000004
K16511	adapter protein MecA 1/2	22.1241	829.8279	787.1201	107.44930000000001	225.9296	38.7211	306.9073	92.3853	449.491	223.79520000000002	29.0431	418.4897	771.3024	249.90959999999998	860.9713	368.9825	884.8389999999999	216.03820000000002	279.5209	71.3558	213.3774	212.7939	237.5866	47.1191	22.708599999999997
K16514	4-oxalomesaconate tautomerase [EC:5.3.2.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.258	0.0	0.0	0.0	0.0	0.0
K16554	polysaccharide biosynthesis transport protein [EC:2.7.10.3]	84.1032	0.0	0.0	0.0	0.0	42.6971	0.0	0.0	5.0658	0.0	13.4554	0.0	0.0	50.1318	0.0	0.0	0.0	215.2502	0.0	275.466	0.0	106.5127	0.0	0.0	0.0
K16557	succinoglycan biosynthesis protein ExoA [EC:2.4.-.-]	9.3191	0.0	0.0	19.3583	0.0	75.64789999999999	0.0	8.7781	0.0	0.0	21.4407	25.9776	0.0	13.4951	0.0	0.0	0.0	45.9615	6.8402	71.22070000000001	0.0	81.8584	0.0	0.0	0.0
K16558	succinoglycan biosynthesis protein ExoL [EC:2.-.-.-]	0.0	0.0	49.0	0.0	0.0	0.0	5.9655	0.0	0.0	0.0	0.0	0.0	16.1698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K16560	succinoglycan biosynthesis protein ExoH	0.0	0.0	0.0	186.8773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K16566	exopolysaccharide production protein ExoY	342.2452	2680.6397	1560.5111	503.7532	770.5173	343.8428	443.863	908.9393	2260.6905	689.7368	339.0602	1528.0064	1146.7155	665.6327	1037.6326	176.9774	1344.2087999999999	993.037	630.9779	587.6263	494.9613	637.813	557.9858	483.1223	256.8101
K16567	exopolysaccharide production protein ExoQ	97.6609	26.7833	315.6972	82.54849999999999	147.8307	74.6737	61.805899999999994	19.0452	711.6575	359.5321	133.3183	380.9417	63.1987	10.1696	86.08359999999999	0.0	462.15790000000004	65.8283	44.0859	53.538700000000006	104.8142	60.4941	129.7537	7.3244	0.0
K16568	exopolysaccharide production protein ExoZ	100.79759999999999	224.2586	478.9592	18.638	29.4583	55.9907	123.3225	487.3295	685.9858	0.0	151.5143	1249.7386000000001	90.74940000000001	73.0681	8.4022	22.2581	294.2821	174.0606	841.4578	502.2396	170.9559	486.9253	14.4559	393.6702	52.0
K16647	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.47]	111.8339	0.0	0.0	194.7427	0.0	258.4597	0.0	675.0837	0.0	0.0	77.5592	0.0	0.0	51.4027	0.0	0.0	0.0	633.3304	0.0	151.7164	0.0	234.3067	0.0	6.8967	0.0
K16648	arabinofuranan 3-O-arabinosyltransferase [EC:2.4.2.-]	74.3486	0.0	0.0	151.6661	0.0	166.6855	0.0	648.2454	0.0	0.0	92.9709	0.0	0.0	49.6708	0.0	0.0	0.0	440.47220000000004	0.0	111.4098	0.0	160.5537	0.0	0.0	0.0
K16649	rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]	77.7655	569.5413	290.5741	239.1824	428.50039999999996	279.1366	70.855	661.1712	229.4451	182.68200000000002	237.6007	437.91429999999997	109.44909999999999	380.75100000000003	269.2493	0.0	554.6992	226.93429999999998	52.9717	377.8922	157.8825	590.4038	114.1823	319.5133	64.3864
K16650	galactofuranosylgalactofuranosylrhamnosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,5/1,6-galactofuranosyltransferase [EC:2.4.1.288]	241.86749999999998	523.2319	120.8272	342.9166	306.26059999999995	678.0992	141.6365	708.6777000000001	276.3819	183.4624	142.2649	173.8827	283.7402	407.6866	324.0715	0.0	516.8549999999999	798.2152	329.5705	392.645	92.0341	569.3484	71.7646	390.4945	88.5199
K16651	L-threonine kinase [EC:2.7.1.177]	60.594	286.9204	308.9613	124.3711	110.2864	27.977700000000002	270.5133	91.9273	359.5518	95.1771	28.319300000000002	455.94759999999997	230.9977	7.1605	345.6925	0.0	351.0044	247.87550000000002	88.0723	57.7671	55.5886	68.7843	232.9087	17.3243	6.5156
K16652	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	139.7764	0.0	0.0	180.7879	0.0	196.1442	0.0	312.7513	0.0	0.0	102.1862	0.0	0.0	113.39259999999999	0.0	0.0	0.0	592.5134999999999	0.0	282.0353	0.0	261.6185	0.0	24.782	0.0
K16653	decaprenylphospho-beta-D-ribofuranose 2-oxidase [EC:1.1.98.3]	122.954	0.0	0.0	176.5259	0.0	204.5201	0.0	275.48609999999996	9.7015	0.0	146.8062	0.0	0.0	104.6159	0.0	0.0	0.0	686.8213	0.0	488.2106	0.0	312.0217	0.0	13.9202	0.0
K16692	tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]	16.1691	0.0	622.4198	210.1725	145.0487	99.0349	310.763	242.2044	985.6949	62.9094	59.2873	2358.537	1903.9843	50.016	59.5105	12.6144	738.0942	481.6193	965.2708999999999	470.82169999999996	183.2652	231.10969999999998	370.6791	0.0	0.0
K16702	amylovoran biosynthesis glycosyltransferase AmsE [EC:2.4.-.-]	0.0	0.0	0.0	82.0768	0.0	0.0	0.0	24.1624	0.0	0.0	34.0	0.0	213.5225	0.0	0.0	0.0	0.0	25.7343	0.0	69.7634	0.0	29.4502	0.0	0.0	0.0
K16703	colanic acid/amylovoran/stewartan biosynthesis glycosyltransferase WcaL/AmsK/CpsK [EC:2.4.-.-]	253.3403	0.0	0.0	28.735300000000002	0.0	198.07240000000002	0.0	38.9084	0.0	0.0	97.46379999999999	0.0	0.0	264.4234	0.0	0.0	0.0	297.3076	0.0	582.4399000000001	0.0	253.19869999999997	0.0	135.3845	135.2377
K16704	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210]	0.0	0.0	0.0	0.0	0.0	6.0497	0.0	61.3772	0.0	0.0	0.0	23.4025	45.0	22.5804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K16710	colanic acid/amylovoran biosynthesis protein WcaK/AmsJ	90.625	506.05719999999997	248.25130000000001	147.9713	116.9909	29.4813	236.47000000000003	315.1158	722.4979000000001	94.4101	27.0106	495.74429999999995	333.3479	24.6706	630.3036	0.0	705.8875999999999	239.4925	128.0452	88.9947	179.8972	190.9767	266.1038	480.9467	73.0
K16783	biotin transport system permease protein	137.7145	0.0	0.0	207.7044	0.0	256.9303	0.0	510.2312	0.0	0.0	93.1163	0.0	0.0	116.0803	0.0	0.0	0.0	518.9264999999999	0.0	175.5809	0.0	244.8035	0.0	13.7619	0.0
K16784	biotin transport system ATP-binding protein [EC:7.6.2.-]	175.4471	273.2114	101.5462	213.07659999999998	55.2416	300.0621	30.8992	513.8728	109.25	108.748	91.2049	0.0	90.3525	187.88070000000002	228.6139	0.0	162.7711	606.7786	0.0	303.8227	0.0	429.74940000000004	0.0	0.0	0.0
K16785	energy-coupling factor transport system permease protein	632.6027	2909.4814	3310.041	999.6473	1078.0843	889.8679999999999	1651.6385	1749.8004	2541.9732	1055.9343000000001	662.3229	3469.0718	3552.5569	793.1513	4051.7374000000004	530.068	3601.8325	2481.1312000000003	1022.576	1025.8837	959.8279	1314.5253	1034.4497	491.9182	116.6654
K16786	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	100.2187	1813.4541	1229.722	259.8805	238.4639	50.4447	576.4645	231.1167	918.0305999999999	310.8084	63.3098	1049.8993	1403.985	422.0467	1059.9729	189.51330000000002	1439.683	744.3733	361.5801	165.1929	334.0215	321.6841	443.3227	75.2419	20.5068
K16787	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	61.1737	1725.1785	1126.9902	232.4392	290.1589	82.1573	619.6025999999999	253.034	674.6495	252.6413	62.922200000000004	999.6993	1478.1865	351.8029	1622.6874	8.8641	1358.1667	634.1442	391.0631	143.2889	412.6085	323.5866	441.1612	36.7988	23.2881
K16788	niacin transporter	66.9927	962.2242	658.1338999999999	90.4126	274.7152	48.1092	165.3434	152.77	348.44669999999996	218.1822	18.7048	629.6553	782.6846	238.2188	593.3869	348.7211	669.3479000000001	433.5349	200.1591	67.6754	232.3589	127.787	250.1693	45.6059	16.4114
K16789	thiamine transporter	28.917900000000003	1095.6985	884.2522	80.6815	229.5634	28.929000000000002	389.3709	40.9492	715.4543	239.9005	10.2233	421.2347	940.6526	25.6152	687.1427	21.561700000000002	828.9466	79.0472	219.0423	107.8784	215.0146	8.7368	316.0443	0.0	0.0
K16841	allantoin racemase [EC:5.1.99.3]	32.733000000000004	0.0	0.0	34.8837	0.0	8.3467	0.0	55.0973	0.0	0.0	29.305300000000003	0.0	6.7479	148.13729999999998	33.5399	0.0	0.0	22.644	0.0	67.7671	0.0	43.0519	0.0	7.4007	0.0
K16842	allantoinase [EC:3.5.2.5]	0.0	0.0	0.0	17.249	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.3923	0.0	0.0	0.0	0.0	0.0
K16849	altronate dehydratase small subunit [EC:4.2.1.7]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.1546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K16850	altronate dehydratase large subunit [EC:4.2.1.7]	0.0	0.0	164.4499	0.0	0.0	27.4644	0.0	0.0	35.458200000000005	0.0	0.0	11.6673	0.0	0.0	25.0705	0.0	0.0	48.8709	4.8722	0.0	7.668	0.0	29.9157	8.6838	0.0
K16862	mitochondrial cardiolipin hydrolase [EC:3.1.4.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K16868	tellurite methyltransferase [EC:2.1.1.265]	298.0089	2318.357	1412.9027	410.71669999999995	377.18719999999996	185.1938	466.5236	330.3594	840.0264999999999	283.7503	234.5165	1437.2162	3115.7801	593.7456999999999	867.2773	603.6726	1086.6198	854.2799	1092.1692	662.5651	437.37760000000003	533.2828000000001	332.2418	46.3011	15.2426
K16869	octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]	68.04560000000001	550.2789	224.6539	52.861200000000004	275.4213	67.23660000000001	44.2872	198.90419999999997	172.2475	132.7302	0.0	83.8131	259.26419999999996	54.998	197.7532	54.026799999999994	369.3231	88.6776	51.5651	111.5502	124.4161	151.37199999999999	28.303	258.7953	50.0
K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]	751.1505	217.09550000000002	1871.1773	1355.2261	886.4557	783.3203	1285.4887	1367.9199	3447.2949	664.793	830.7725	4759.3425	1707.5602	240.5077	696.8981	0.0	2327.0787	1899.8363000000002	1265.6175	1686.8943	351.76570000000004	818.8482	1082.4559	747.4046999999999	303.1496
K16883	heat-stable enterotoxin STa/STI	307.3837	779.1685	2018.6366	1122.6276	192.8134	465.173	659.9413000000001	384.48130000000003	943.4319	139.6633	784.7437	5468.2947	5630.584	77.183	324.8847	104.247	1259.5561	754.8802000000001	3171.6507	1081.4643	503.29359999999997	424.5116	530.8425	0.0	0.0
K16884	heat-stable enterotoxin STb/STII	93.36149999999999	5.2116	0.0	291.8535	5.8222	187.5841	44.7143	43.7721	53.3333	31.7245	28.1363	161.5734	19.037599999999998	0.0	32.2932	0.0	42.765600000000006	24.4915	71.6388	117.4691	14.4976	69.0207	15.3159	10.8142	0.0
K16898	ATP-dependent helicase/nuclease subunit A [EC:5.6.2.4 3.1.-.-]	57.8425	982.7287	1069.5308	157.0606	86.11840000000001	0.0	164.0352	183.1591	327.8019	79.4236	49.986399999999996	643.1723	879.2894	71.6505	624.3069	123.4308	681.2408	174.4517	280.597	110.6729	50.1559	233.7738	137.4918	9.0841	13.3277
K16899	ATP-dependent helicase/nuclease subunit B [EC:5.6.2.4 3.1.-.-]	253.9741	855.2151	1366.1724	995.922	396.4846	415.1693	390.03659999999996	781.8211	885.2936	167.85920000000002	375.5243	2584.0879	1179.7063	49.0409	377.5061	286.17719999999997	846.9929000000001	1200.4359	528.3542	809.8653	100.9669	366.7144	513.1191	26.9291	10.7045
K16904	dCTP diphosphatase [EC:3.6.1.12]	0.0	308.0016	366.0818	26.5268	66.1495	6.0	26.3861	0.0	194.5008	150.9135	0.0	281.5899	184.2449	55.3331	487.2411	28.5455	143.2908	0.0	18.7076	27.6813	75.2878	0.0	30.669700000000002	0.0	0.0
K16905	fluoroquinolone transport system permease protein	25.8234	0.0	0.0	0.0	0.0	22.7536	0.0	0.0	0.0	0.0	59.6916	0.0	0.0	21.9952	0.0	0.0	0.0	0.0	0.0	12.3309	0.0	0.0	0.0	0.0	0.0
K16906	fluoroquinolone transport system permease protein	50.2087	0.0	0.0	41.3313	0.0	38.476299999999995	0.0	21.6987	0.0	0.0	69.9273	0.0	0.0	20.4226	0.0	0.0	0.0	51.2917	0.0	30.9995	0.0	35.0553	0.0	0.0	0.0
K16907	fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]	37.5111	0.0	0.0	16.9774	0.0	38.6656	0.0	13.5719	0.0	0.0	63.2872	0.0	0.0	18.8164	0.0	0.0	0.0	30.7148	0.0	14.0023	0.0	14.9754	0.0	5.9556	0.0
K16915	nickel transport protein	98.2668	1039.8254	90.4474	190.2945	101.7877	61.1855	115.33279999999999	186.4468	300.3745	57.3155	72.7592	857.7699	522.163	228.696	14.8667	10.5352	113.7143	132.7999	529.6195	218.9232	60.1627	140.9346	102.46430000000001	7.3048	8.5635
K16919	acetoin utilization transport system permease protein	17.1643	0.0	0.0	12.9571	0.0	0.0	54.6365	8.7579	46.0583	8.2642	11.7068	125.1537	25.0777	5.9562	57.7613	0.0	180.6374	20.9931	71.7034	23.091099999999997	0.0	32.3965	0.0	0.0	0.0
K16921	acetoin utilization transport system ATP-binding protein	6.6	0.0	68.1211	7.786	0.0	0.0	48.0922	16.5436	28.8256	9.6189	14.3167	156.0154	40.6766	0.0	52.3911	20.0265	173.9667	22.5233	116.50040000000001	34.5684	6.4944	31.7278	0.0	0.0	0.0
K16922	putative peptide zinc metalloprotease protein	321.01439999999997	0.0	59.3778	243.7004	0.0	161.16559999999998	0.0	82.9539	48.3223	3.9119	96.7372	0.0	36.8008	152.19	0.0	0.0	14.1303	166.5758	0.0	230.4374	0.0	254.61129999999997	17.5789	76.5894	191.3828
K16923	energy-coupling factor transport system substrate-specific component	184.6773	316.9399	227.0176	202.67610000000002	156.1866	219.73250000000002	178.6951	354.7845	349.9411	194.8483	187.2561	513.4583	295.5116	170.1575	859.7585	30.7479	691.4597	775.9627999999999	62.4644	211.5808	79.5841	378.7628	47.4028	39.6111	12.0
K16924	energy-coupling factor transport system substrate-specific component	56.2038	698.5205	360.2482	74.41	141.1918	35.903099999999995	174.50490000000002	39.2949	286.0639	168.03109999999998	76.58239999999999	302.7282	374.4009	128.3509	549.8781	428.9018	327.4131	126.3164	145.8531	50.5271	159.7329	125.9194	78.2813	18.5201	15.3297
K16925	energy-coupling factor transport system permease protein	352.42	257.67859999999996	592.5296999999999	348.7722	512.5404	370.49440000000004	156.9905	907.1743	869.9747	568.6668	182.5645	323.07349999999997	236.4489	373.4506	346.637	145.8253	722.7755999999999	828.3364	77.2436	395.8048	210.3419	686.6113	92.09100000000001	1025.6362	186.9544
K16926	energy-coupling factor transport system substrate-specific component	511.303	999.6271	1731.8699	544.9605	424.4788	568.5269	869.3048	1090.2102	2717.5389	861.4888	499.1519	2465.093	1591.9011	558.6327	1221.5078	464.7351	1890.0008	1503.7109	893.6265999999999	1234.4701	567.4843	1031.8211	719.6969	52.7361	48.8056
K16927	energy-coupling factor transport system substrate-specific component	13.7634	862.031	397.2464	46.9273	177.66140000000001	13.3889	231.6224	52.202	250.6567	219.7755	22.7186	212.3399	443.1688	52.0758	651.0645	3.3725	546.9615	73.701	96.8145	12.0724	217.6114	19.0248	161.74009999999998	25.0	11.0
K16930	tRNA(cytosine8) deaminase [EC:3.5.4.35]	54.6773	0.0	44.6306	8.4043	6.1404	13.2752	57.798700000000004	42.1239	20.7614	12.047899999999998	57.635200000000005	662.0435	0.0	13.6099	203.0772	0.0	214.6594	86.0883	0.0	22.5491	9.2912	4.0575	10.4055	0.0	0.0
K16937	thiosulfate dehydrogenase (quinone) large subunit [EC:1.8.5.2]	69.312	200.0469	413.9697	78.1129	411.67920000000004	51.5499	92.9863	436.4325	1076.6152	369.49969999999996	10.2652	545.8672	110.6797	91.36840000000001	260.5975	0.0	496.47090000000003	39.7042	32.4809	83.0283	197.9222	199.8022	172.741	567.4674	186.7435
K16950	anaerobic sulfite reductase subunit A	4.9903	15.3352	338.9498	121.8221	18.221	49.4926	139.6119	88.9941	284.3166	4.528	73.3583	548.0046	566.3962	0.0	76.8475	0.0	230.5273	72.1585	427.8748	149.8629	27.6742	82.6772	54.483999999999995	0.0	0.0
K16951	anaerobic sulfite reductase subunit B	0.0	16.7077	322.1233	19.851	16.8396	38.3669	142.20759999999999	97.7853	266.8074	0.0	73.6798	527.4151	628.1848	0.0	80.3678	0.0	337.9874	118.282	367.74420000000003	49.3221	29.3072	76.5828	45.1622	0.0	0.0
K16957	L-cystine transport system substrate-binding protein	86.793	695.6633999999999	157.5737	175.1577	66.5359	51.955299999999994	115.6685	112.0166	79.9554	82.1047	71.0805	303.10310000000004	274.3374	112.23689999999999	231.59550000000002	35.5128	333.2326	310.7577	82.8309	54.7705	48.5536	151.3049	162.5386	49.8173	29.3232
K16958	L-cystine transport system permease protein	76.9546	278.46180000000004	171.9871	159.767	56.1674	46.7787	57.636300000000006	27.069000000000003	19.9192	32.6667	67.8123	152.76069999999999	236.8499	197.97549999999998	734.9784	22.9812	219.86700000000002	442.82140000000004	68.7229	35.028	51.6205	230.9283	59.3737	37.7244	30.9784
K16959	L-cystine transport system permease protein	66.2231	945.7631	253.5581	222.0034	123.252	44.534	73.4931	62.763	362.2973	153.3364	44.7119	339.8141	252.5108	194.8141	291.9649	33.9908	89.9777	584.3899	195.191	78.6728	98.9139	92.7099	145.5585	48.1402	32.7315
K16960	L-cystine transport system ATP-binding protein [EC:7.4.2.1]	18.0	590.6471	14.7778	47.4118	69.3957	27.7046	35.9595	0.0	86.1281	124.2732	0.0	79.962	92.11250000000001	90.7581	1285.7373	28.2719	44.1882	76.5817	23.094099999999997	20.5542	83.1176	54.8105	61.6536	20.9346	17.0
K16961	putative S-methylcysteine transport system substrate-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.1537	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	6.0851	0.0	0.0	0.0	0.0
K16962	putative S-methylcysteine transport system permease protein	0.0	0.0	19.0	0.0	5.4691	0.0	7.6078	0.0	0.0	10.5535	0.0	28.0	43.3529	0.0	9.905	0.0	0.0	0.0	14.4525	0.0	6.4661	0.0	9.7089	0.0	0.0
K16965	dimethylsulfide dehydrogenase subunit beta	257.0785	4.5457	116.8889	518.0255999999999	67.7681	87.622	207.7562	157.8171	128.8211	34.25	244.7932	218.2704	20.6372	50.244699999999995	443.3608	0.0	20.2798	298.09770000000003	357.7868	545.4150999999999	0.0	115.68390000000001	57.631	5.7097999999999995	3.8983
K16967	dimethyl-sulfide monooxygenase [EC:1.14.13.131]	306.3299	23.614	188.716	266.1116	570.8058	232.9705	282.8802	6.2788	87.89320000000001	185.0	9.0	64.8686	92.8817	121.7825	153.02599999999998	25.1784	278.2807	681.6702	12.5	71.387	15.6545	44.2268	17.8862	51.1926	0.0
K17048	ethylbenzene hydroxylase subunit beta	168.048	293.03000000000003	1198.5736	660.2781	261.0801	217.2026	683.9731	518.9438	1404.9835	241.3012	328.4711	1625.0055	898.844	119.479	359.7956	27.1218	1096.0071	690.0426	733.4463	949.766	136.2323	195.52620000000002	418.0353	155.8542	0.0
K17049	ethylbenzene hydroxylase subunit gamma	0.0	0.0	0.0	0.0	0.0	25.4088	0.0	0.0	16.2091	0.0	12.4444	22.8902	55.2598	0.0	17.5867	0.0	122.3862	0.0	0.0	41.0895	0.0	0.0	0.0	0.0	0.0
K17051	selenate/chlorate reductase subunit beta [EC:1.97.1.9 1.97.1.1]	266.212	12.9795	863.259	436.1991	43.6489	93.3615	270.9174	179.6574	824.4038	75.40180000000001	299.1961	1848.9167	594.6036	10.3795	364.7315	0.0	648.0989999999999	579.2283	1279.0794	883.9892	164.43189999999998	77.9425	60.1348	0.0	0.0
K17054	coniferyl alcohol acyltransferase [EC:2.3.1.-]	0.0	0.0	20.8546	4.1729	8.8656	0.0	0.0	6.3625	135.4	9.0667	7.1606	0.0	13.9184	0.0	0.0	152.9817	0.0	261.4395	0.0	0.0	2.0809	37.8481	17.0	0.0	0.0
K17055	eugenol synthase [EC:1.1.1.318]	134.8151	343.0789	288.562	92.02850000000001	227.8596	12.0103	26.7047	181.7268	241.4912	213.55169999999998	15.3595	748.6544	570.7253	47.3982	380.5702	0.0	298.1506	93.5772	18.3375	158.2484	127.25	105.0432	204.4213	283.0464	59.0
K17056	isoeugenol synthase [EC:1.1.1.319]	0.0	11.5278	0.0	147.3058	0.0	44.856100000000005	66.55799999999999	101.08460000000001	52.444900000000004	0.0	68.74	135.6293	112.5101	10.6034	0.0	0.0	15.8357	208.0937	62.8029	69.3885	6.7643	38.2986	29.044	0.0	0.0
K17057	(iso)eugenol O-methyltransferase [EC:2.1.1.146]	8.4864	3.4278	21.1778	0.0	0.0	7.3493	19.2257	5.4659	57.1594	38.0527	0.0	8.3455	0.0	0.0	54.963	0.0	45.4333	0.0	0.0	36.5945	3.042	0.0	0.0	0.0	0.0
K17058	eugenol/chavicol O-methyltransferase [EC:2.1.1.146]	34.7829	0.0	5.7407	266.1669	0.0	162.8011	0.0	675.2853	12.3483	5.3124	98.6677	14.918	8.8548	63.9601	0.0	0.0	12.3578	661.657	49.2936	267.9403	0.0	308.03740000000005	12.2296	0.0	0.0
K17059	trans-anol O-methyltransferase [EC:2.1.1.279]	7.8182	116.4361	130.526	9.2579	0.0	0.0	0.0	0.0	265.3023	0.0	5.3206	34.6148	21.0	0.0	0.0	0.0	0.0	5.4877	10.2388	34.0317	0.0	0.0	0.0	0.0	0.0
K17068	formaldehyde dismutase [EC:1.2.98.1]	194.51389999999998	1131.8162	898.3246	273.7636	484.6446	347.6134	199.71370000000002	662.1841999999999	1613.1653	826.0866000000001	227.4197	1418.3365000000001	656.8555	278.8921	1199.1775	103.96090000000001	1038.3975	756.9816000000001	143.3549	316.5844	363.07980000000003	644.5254	178.5326	295.1229	56.0694
K17070	dichloromethane dehalogenase [EC:4.5.1.3]	15.7988	12.2121	65.78869999999999	97.1408	37.6072	58.175799999999995	11.8369	151.7253	93.4343	11.6761	14.2341	252.2098	28.891600000000004	0.0	157.6902	109.0315	459.2714	36.0466	25.5058	123.4982	0.0	49.6701	202.6685	0.0	0.0
K17071	transcriptional repressor of dcmA and dcmR	656.6932	1161.0637	930.9231	879.7106	597.5398	722.0175	593.2785	1281.6294	1572.424	683.4364	734.7448	963.9877	1291.1302	554.7293999999999	348.2357	0.0	987.2597	1540.3772000000001	481.7179	1723.4448	338.7292	1211.3659	279.5093	351.7781	81.8149
K17073	putative lysine transport system substrate-binding protein	56.1314	716.5224	270.8963	104.64269999999999	165.6311	17.3141	182.8017	93.47800000000001	159.4126	100.8153	65.8736	126.0398	350.38939999999997	193.78470000000002	395.0635	0.0	576.5070000000001	178.0204	141.142	6.3091	21.5946	244.1839	109.07469999999999	33.0338	21.1864
K17074	putative lysine transport system permease protein	9.8996	13.5244	47.3868	0.0	0.0	44.1899	18.9744	7.7372	128.0001	19.695999999999998	4.5041	177.358	284.4334	64.9391	0.0	0.0	77.4186	79.881	4.8793	0.0	126.7349	10.5797	0.0	0.0	0.0
K17076	putative lysine transport system ATP-binding protein	37.232200000000006	1093.0809	546.1513	84.4589	222.7611	19.004	139.9204	109.9757	284.3361	102.0972	15.6289	147.9096	399.3238	178.4147	639.2995999999999	0.0	523.6222	94.46119999999999	58.933800000000005	71.9016	99.1687	203.0041	137.2469	34.6383	19.4953
K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	327.3909	399.8977	1642.8307	1174.4114	286.2549	368.7441	994.51	571.9621999999999	2302.6589	184.5214	473.3196	3041.0478	3534.6039	207.8051	431.8621	97.6648	1139.8289	1137.2545	1749.4278	1431.5794	325.1029	383.15659999999997	709.5363	31.9928	12.604199999999999
K17105	geranylgeranylglycerol-phosphate geranylgeranyltransferase [EC:2.5.1.42]	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0589	0.0	0.0	0.0	0.0	0.0
K17108	non-lysosomal glucosylceramidase [EC:3.2.1.45]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1095	0.0	0.0	0.0	0.0	0.0
K17192	cyanidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose) [EC:2.4.1.300]	224.9652	560.9227	150.87709999999998	325.7114	3.7440999999999995	61.2404	149.0651	215.5684	570.7916	242.2556	206.4126	362.7192	254.7078	415.9432	356.6605	91.53569999999999	419.3455	521.6976	147.2291	200.535	132.8688	150.4317	109.1995	6.7939	71.4297
K17194	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose) [EC:2.4.1.299]	22.173299999999998	312.4729	46.1007	14.2483	35.9131	6.4012	3.1206	0.0	156.05259999999998	0.0	0.0	14.9848	0.0	14.3041	16.7574	0.0	102.6308	3.034	6.3494	123.8972	155.4882	0.0	0.0	0.0	0.0
