KO_ID	KO_function	SRS018591	SRS018602	SRS018610	SRS018616	SRS018665	SRS018679	SRS018691	SRS018739	SRS018778	SRS018791	SRS018820	SRS018826	SRS018875	SRS018923	SRS018929	SRS019170	SRS019176	SRS019219	SRS019225	SRS019270	SRS019276	SRS019327	SRS019333	SRS019387	SRS019389	SRS019437	SRS019443	SRS019488	SRS019494	SRS019591	SRS019607	SRS019696	SRS019792	SRS019798	SRS019974	SRS019980	SRS020220	SRS020226	SRS020277	SRS020283	SRS020334	SRS020340	SRS020400	SRS020406	SRS020540	SRS020571	SRS020628	SRS020856	SRS042589	SRS042643	SRS043454	SRS043755	SRS049389	SRS051244	SRS052095	SRS053630	SRS053854	SRS054653	SRS056323	SRS057539	SRS058808
K15721	pesticin/yersiniabactin receptor	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15724	iron-sulfur cluster insertion protein	34.0	547.0876	181.0	707.6424	430.6286	35.9569	93.54570000000001	59.0	39.0345	121.06530000000001	93.8046	359.478	304.9767	524.2184	98.7087	0.0	37.825500000000005	65.84479999999999	31.6961	0.0	130.9034	335.7713	155.6669	159.89260000000002	1015.9149	588.8686	11.0	310.6495	191.3451	787.3184	951.5085999999999	70.36580000000001	32.0	25.962600000000002	81.0	549.8122	68.023	540.3382	105.0374	0.0	9.6897	195.72629999999998	36.8033	239.6866	147.9425	474.97020000000003	952.922	550.0488	173.9485	20.017100000000003	471.2467	190.01569999999998	1268.3837	68.97630000000001	16.1006	92.2874	167.9425	112.8643	33.8448	192.89520000000002	159.7314
K15725	outer membrane protein, heavy metal efflux system	0.0	0.0	0.0	0.0	28.9092	0.0	0.0	48.2586	0.0	0.0	0.0	39.4667	0.0	10.7279	0.0	0.0	0.0	0.0	0.0	0.0	13.5084	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	13.4627	0.0	0.0	0.0	16.1076	0.0	13.7647	0.0	0.0	0.0	0.0	0.0	0.0	71.5902	47.5709	90.285	0.0	0.0	48.7671	73.9911	0.0	96.03800000000001	0.0	8.0675	0.0	0.0	0.0	0.0	0.0	10.6289
K15726	heavy metal efflux system protein	308.3615	0.0	54.0424	0.0	21.0438	83.5655	16.586	146.7656	25.3885	641.7900000000001	160.8118	152.2334	33.6533	38.4059	0.0	18.2616	17.2096	82.3775	0.0	41.6535	30.9382	13.5813	0.0	0.0	0.0	50.8598	0.0	39.6333	10.9974	0.0	278.57840000000004	107.836	0.0	0.0	90.9998	0.0	211.483	208.6131	0.0	0.0	95.6853	34.2567	0.0	0.0	86.6625	175.1313	576.6332	278.149	126.149	105.3563	97.2072	0.0	101.7511	17.4917	0.0	0.0	3.8207	43.0106	134.4013	263.822	101.0399
K15727	membrane fusion protein, heavy metal efflux system	286.0364	87.5941	28.2136	0.0	94.6665	100.3984	39.7227	194.3839	24.7352	651.1723	141.9567	143.909	41.8286	13.5722	20.5435	22.1568	9.2852	42.292	63.557	41.0	49.4349	20.068	22.5401	0.0	0.0	208.1253	0.0	0.0	0.0	0.0	234.9966	103.1297	0.0	0.0	25.6684	194.1372	166.6952	470.96459999999996	0.0	0.0	77.8398	8.8147	0.0	38.1241	73.2925	58.8724	399.7041	0.0	6.1163	126.8938	95.2324	216.7511	80.5017	123.5983	57.702200000000005	67.6717	0.0	0.0	154.1748	153.516	124.9457
K15733	dye decolorizing peroxidase [EC:1.11.1.19]	0.0	90.8024	0.0	7.5867	108.89260000000002	0.0	101.5947	0.0	440.7072	0.0	0.0	36.8143	0.0	0.0	383.81620000000004	0.0	118.6227	0.0	50.9509	0.0	82.6165	0.0	68.8048	207.0561	0.0	0.0	31.5907	0.0	66.10560000000001	0.0	0.0	0.0	0.0	94.75049999999999	0.0	218.834	0.0	210.78119999999998	0.0	0.0	0.0	841.2241	0.0	77.4046	0.0	0.0	5.2471	0.0	0.0	0.0	18.1408	101.8667	0.0	129.1249	64.6255	599.0649	0.0	446.072	0.0	0.0	130.0848
K15738	ABC transport system ATP-binding/permease protein	1806.3896	705.0838	747.9116	708.9186	1225.8621	891.0152	386.72450000000003	1151.3239	295.5621	2550.7868000000003	1018.4354	943.4817	886.94	2096.3558	672.5416	336.0136	304.7406	1310.6229	221.1953	591.5429	536.7341	1306.5246	335.2274	351.6337	2396.8797	1132.7734	44.0149	1408.7962	788.8479	786.4902999999999	2031.1463999999999	658.4731	1139.9161000000001	581.9996	1005.2253	1284.5911	1536.9994000000002	1439.9017	219.3331	37.7334	974.3056	1671.0491	800.4198	228.4395	807.0136	930.78	2434.9835	2370.8424	1942.2947	1249.5459	1000.6525	300.8912	881.905	498.8882	247.0546	1609.1118000000001	1868.0769	1347.3519000000001	1463.9316	1498.8374	857.78
K15742	methylthioalkylmalate synthase 3 [EC:2.3.3.17]	725.4606	222.1211	50.4204	36.7656	476.0994	497.4345	63.4383	710.0162	9.9215	1339.4162000000001	1063.7553	674.138	704.5015	426.5098	66.9703	94.9457	30.5986	1209.7417	59.7233	346.3274	353.9384	980.9386999999999	34.9666	136.6356	1681.4207000000001	634.1216999999999	12.066	599.9954	364.82030000000003	335.2502	762.6898	544.8212	258.7508	72.6486	1002.3655	506.3427	925.1125	770.8095000000001	132.2516	18.5678	546.0296000000001	309.8994	307.7835	66.5053	540.7199	706.5562	1876.8002	643.5004	429.85810000000004	1424.7967	225.4063	179.8168	1762.5649	258.8852	87.7595	93.4656	746.8998	305.37629999999996	490.40319999999997	743.4358	256.2889
K15749	2,2',3-trihydroxybiphenyl dioxygenase [EC:1.13.11.-]	56.4505	0.0	107.4739	40.0907	82.5404	10.8092	19.6734	32.4858	0.0	35.4114	1569.4797	64.25580000000001	10.6302	6.2135	0.0	33.0437	5.0417	68.3588	28.179000000000002	9.6027	9.7917	14.2188	0.0	97.6745	0.0	198.4799	0.0	23.2786	96.0277	4.4245	37.666700000000006	45.224000000000004	31.3858	14.4766	26.7031	48.260400000000004	91.9349	33.5078	0.0	22.2162	8.2966	7.8264	0.0	32.341	0.0	22.9999	0.0	27.9643	7.2943	3.3944	21.2865	43.5551	86.119	49.1482	7.828899999999999	0.0	94.056	0.0	80.0	9.5605	22.3037
K15753	carbazole 1,9a-dioxygenase ferredoxin reductase component	0.0	242.8844	3.0064	63.1137	440.7652	0.0	148.2709	10.1878	53.7675	79.9074	0.0	146.8256	35.3536	7.8216	10.5227	0.0	264.719	6.264	232.8918	3.6101	99.399	37.7144	26.0841	102.3397	4.7905	14.4098	0.0	81.76400000000001	75.6793	43.7948	0.0	30.244999999999997	19.0	207.67059999999998	22.8818	436.27290000000005	3.3584	230.26680000000002	7.0578	18.320899999999998	0.0	757.3424	6.3226	127.8381	0.0	9.9587	3.9509	0.0	0.0	0.0	32.7629	191.9434	228.7215	161.0639	128.7115	118.2913	4.4863	1096.9648	0.0	0.0	67.1778
K15766	2-aminobenzenesulfonate 2,3-dioxygenase subunit alpha [EC:1.14.12.14]	0.0	0.0	5.0	0.0	15.0	10.4358	0.0	0.0	0.0	0.0	1523.9691	52.001400000000004	0.0	0.0	5.8842	0.0	0.0	22.7299	0.0	16.1298	65.0	17.5175	0.0	0.0	10.321	0.0	0.0	0.0	0.0	0.0	0.0	52.7473	57.0441	31.0	0.0	0.0	22.8111	0.0	0.0	0.0	42.7732	0.0	0.0	3.6909	0.0	0.0	32.0	18.3003	0.0	0.0	0.0	0.0	25.1509	70.0	0.0	0.0	48.197500000000005	0.0	0.0	88.0228	0.0
K15767	2-aminobenzenesulfonate 2,3-dioxygenase subunit beta [EC:1.14.12.14]	0.0	0.0	14.0181	0.0	21.7495	20.8458	8.4188	107.2758	0.0	59.7075	7.0824	41.2031	59.2032	41.5193	0.0	0.0	6.7521	60.199400000000004	0.0	0.0	3.5769	94.2459	0.0	0.0	33.2121	28.6734	0.0	44.1062	23.3718	0.0	87.17009999999999	139.2698	12.5397	20.7967	25.3512	7.254	33.068	0.0	0.0	6.8530999999999995	7.4354	0.0	0.0	0.0	7.322	6.6349	14.0181	552.8799	27.124000000000002	112.11189999999999	5.0	2.1927	77.3246	4.2585	0.0	0.0	6.356	0.0	25.5163	0.0	27.0424
K15768	p-toluenesulfonate methyl-monooxygenase oxygenase component TsaM [EC:1.14.13.-]	8.4379	10.0943	0.0	0.0	81.2237	8.5703	206.07750000000001	13.0833	20.3307	54.8095	0.0	24.9467	14.535	0.0	40.0	0.0	0.0	18.642200000000003	228.5219	0.0	0.0	39.6092	18.4362	47.2762	0.0	62.8527	0.0	0.0	77.6977	127.98049999999999	28.636	0.0	0.0	121.982	72.56	57.7901	0.0	80.1002	0.0	5.0434	0.0	0.0	0.0	25.8294	0.0	39.3492	0.0	208.0	0.0	8.7074	16.032	69.5627	25.6066	22.969700000000003	126.0	45.2347	0.0	51.5652	0.0	18.3237	48.7823
K15769	p-toluenesulfonate methyl-monooxygenase reductase component TsaB [EC:1.5.1.-]	289.6608	90.5275	77.27590000000001	5.043	81.0418	248.5838	46.8005	268.65	5.0457	156.1877	162.8076	179.5271	138.3453	263.7043	33.1382	42.215	15.664	249.7057	0.0	33.3035	34.7967	287.0324	7.3423	30.5375	191.2741	84.6155	0.0	116.00630000000001	90.7178	77.8841	178.12369999999999	230.3773	357.6683	6.0013	192.323	0.0	200.2122	76.8768	0.0	44.3776	105.3221	129.7772	163.0754	16.8306	71.2595	199.1123	267.6406	117.1292	278.9824	1006.4587	72.091	29.3248	541.8688000000001	34.5284	17.3533	0.0	564.5033999999999	0.0	174.654	254.4379	156.2126
K15770	arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	438.37160000000006	254.0279	496.4967	225.8112	93.3974	816.954	236.68869999999998	253.9343	368.8968	762.5656	307.3568	140.1285	272.8782	1009.3357	336.9563	214.6757	57.83670000000001	586.1042	14.75	377.5781	45.7608	452.4859	240.2823	272.7561	560.434	124.1114	33.489000000000004	237.5444	106.6952	398.14070000000004	502.7703	211.1139	195.8356	99.67030000000001	229.3763	220.93429999999998	583.3485	241.8826	105.24	6.8485	654.114	456.4569	463.3095	48.054199999999994	156.58030000000002	177.62380000000002	493.9637	155.6021	859.4195	191.7861	227.19330000000002	64.779	103.6259	250.23690000000002	18.163800000000002	1496.0769999999998	920.2320000000001	507.4183	892.9588	712.6268	264.90270000000004
K15771	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	433.6153	249.8871	552.3267999999999	283.8362	339.62350000000004	1057.2069999999999	252.5879	289.5001	382.5299	821.1558	243.4074	157.71269999999998	220.05	1082.7256	443.3096	241.4725	497.3392	417.18420000000003	281.7709	423.2944	144.1524	699.8897000000001	87.40809999999999	203.45080000000002	163.1694	104.4943	17.8715	238.3379	349.1378	593.6197	708.3434	220.9687	562.3005	319.6108	380.4411	603.5719	1071.3549	382.12829999999997	92.907	31.921300000000002	470.54170000000005	1645.3418000000001	453.478	161.8586	242.3905	308.918	1101.8948	541.6986	973.6062	581.2537000000001	299.3791	294.144	221.65089999999998	417.3598	252.5789	2004.2198999999998	1191.0948	689.9669	617.2271000000001	725.7069	214.0672
K15772	arabinogalactan oligomer / maltooligosaccharide transport system permease protein	713.2936	282.6073	613.9416	228.6356	377.51779999999997	1082.2256	371.44300000000004	649.7017999999999	397.5782	1014.2765	365.902	181.5977	404.0315	1131.5052	359.03000000000003	243.3254	609.9179	577.7411	154.0649	389.84979999999996	229.1201	707.2724000000001	374.01009999999997	407.4637	821.5929	114.0142	37.023700000000005	277.9415	377.13	443.3819	721.9695	267.2032	547.6904000000001	349.86809999999997	571.1925	389.1059	934.3267	518.7293999999999	82.4667	69.7794	652.7442	1296.3087	346.4937	171.6649	155.906	375.5313	439.3649	521.7358	715.3125	548.2349	235.20159999999998	345.7545	313.1626	468.85089999999997	143.9361	2237.0965	1444.1657	718.7301	884.2297000000001	949.0102	220.7167
K15773	HTH-type transcriptional regulator / antitoxin HipB	487.2788	63.4813	43.528800000000004	20.0	249.3056	269.3804	37.6872	146.3216	29.5261	875.3889999999999	281.607	163.5236	119.5032	219.5577	54.3636	39.75	15.3422	120.2169	28.3399	43.0	25.9273	95.25	22.5229	44.7382	430.8597	0.0	0.0	67.8209	54.9448	56.3809	426.5249	214.6315	166.5136	14.7212	280.2115	41.9307	279.0142	135.1414	7.5641	0.0	234.96480000000003	38.0238	25.6442	46.3819	356.2019	40.567299999999996	23.0476	474.5883	82.0	297.374	75.0224	67.2195	62.398199999999996	32.8033	4.3595	30.469099999999997	371.1215	188.5202	178.3861	235.0549	60.6346
K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	0.0	562.8425	127.4402	992.3876	762.4601	4.9	245.7971	125.5556	101.37280000000001	3.8921	24.4588	710.2282	9.9262	751.0064	117.1848	0.0	48.196099999999994	172.67870000000002	187.7323	30.985100000000003	295.9421	658.1046	284.2906	161.1706	258.24240000000003	964.8006	20.1165	148.0438	520.8961	1087.1225	57.8421	83.55279999999999	46.0797	215.0962	86.32060000000001	870.6886000000001	82.0652	985.4474	184.4606	6.3288	0.0	550.5205	30.2112	281.6991	233.8809	95.20779999999999	251.3855	1069.5761	125.9833	9.3092	58.7087	112.0677	1485.7736	145.7731	57.3071	272.6452	3.5448	246.8653	20.1931	307.97679999999997	476.3792
K15778	phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	59.57170000000001	176.7	105.14959999999999	418.4253	209.5932	140.18009999999998	32.7734	136.1962	5.165	53.622099999999996	11.0239	231.78279999999998	147.32909999999998	267.5559	35.898799999999994	0.0	0.0	25.0	10.3355	0.0	24.9499	177.4043	36.495200000000004	35.5604	1230.1384	168.3109	9.9617	193.2512	70.7066	265.82829999999996	771.7896	71.2752	86.37129999999999	34.0634	136.7173	263.663	42.0	260.75280000000004	55.5893	6.2477	0.0	0.0	14.5987	117.91720000000001	49.2157	189.2205	831.1664000000001	210.3816	225.1923	153.0182	47.621	51.2314	82.798	35.5941	6.551	0.0	87.9711	74.2085	7.8469	142.8825	75.6029
K15787	flavonol-3-O-rhamnosyltransferase [EC:2.4.1.-]	31.0	0.0	0.0	12.3752	40.061	243.3358	0.0	74.608	0.0	0.0	115.3051	81.828	0.0	0.0	126.5318	0.0	20.7756	0.0	6.8463	12.347100000000001	31.5542	38.4197	0.0	7.9637	0.0	32.5846	0.0	0.0	3.2228	0.0	40.774499999999996	0.0	57.3037	91.27430000000001	0.0	63.00749999999999	0.0	127.7085	0.0	3.988	26.3585	20.0451	0.0	17.2217	8.5185	8.5802	0.0	41.6208	0.0	220.1842	0.0	8.7206	32.8449	31.5865	6.5086	82.6039	0.0	17.6382	191.3747	0.0	100.7903
K15789	threonine 3-dehydrogenase [EC:1.1.1.103]	479.7029	0.0	24.3889	17.3052	171.715	205.7002	0.0	335.8546	0.0	964.7771	565.8459	358.8481	122.9689	331.3721	9.5573	99.71809999999999	0.0	421.8066	0.0	151.6027	53.2848	709.8658	0.0	8.6836	516.7663	303.7577	0.0	392.0554	100.6482	47.333999999999996	630.2477	224.3545	286.9174	45.394499999999994	428.3217	130.8667	450.0511	334.8362	12.9937	57.6102	98.0941	0.0	110.4916	18.0	464.40150000000006	293.1058	654.5453	455.7087	234.1144	491.1766	207.59629999999999	35.697	602.2547000000001	96.10249999999999	34.5289	0.0	400.0404	15.2169	198.18710000000002	299.5886	279.7481
K15790	nitrogen fixation protein NifQ	0.0	14.0	0.0	493.05319999999995	9.712	0.0	28.0	0.0	0.0	0.0	0.0	25.8679	0.0	0.0	0.0	0.0	0.0	0.0	11.3539	0.0	0.0	0.0	15.572	0.0	0.0	0.0	0.0	0.0	12.0335	8.4714	0.0	0.0	0.0	5.3945	0.0	58.5937	0.0	49.1433	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6489	0.0	0.0	0.0	53.1677	0.0	0.0	0.0
K15794	(S)-beta-bisabolene synthase [EC:4.2.3.55]	207.0417	4.3172	3.2381	0.0	38.0164	16.459	20.6737	23.2549	0.0	3.641	8.3064	22.1359	3.6536	5.4167	0.0	0.0	6.8117	57.0	23.8894	0.0	12.6837	9.9938	0.0	26.9349	0.0	20.9598	0.0	7.3822	0.0	0.0	0.0	36.268	10.7184	0.0	0.0	5.2797	0.0	36.5293	0.0	0.0	6.5556	6.9706	0.0	13.4126	73.0	56.1671	19.284	39.6061	0.0	14.0367	64.0	14.0282	28.0	4.7135	3.0911	0.0	0.0	36.8854	0.0	14.0	42.8373
K15796	(E)-gamma-bisabolene synthase [EC:4.2.3.59]	0.0	0.0	8.121	0.0	23.8033	33.571	0.0	6.0	11.0027	0.0	5.8966	6.4601	14.3907	10.697	0.0	0.0	0.0	0.0	13.2333	16.9045	71.8341	27.8054	14.9891	0.0	0.0	11.0082	0.0	0.0	26.6503	0.0	36.611900000000006	0.0	0.0	0.0	0.0	11.0788	22.2972	0.0	0.0	0.0	22.3249	10.101	4.8936	0.0	51.2558	34.4918	65.3825	63.029399999999995	11.3699	14.9471	3.4004	0.0	0.0	0.0	0.0	52.2487	0.0	65.2213	13.8763	72.606	0.0
K15798	santalene and bergamotene synthase [EC:4.2.3.50 4.2.3.53 4.2.3.54]	0.0	0.0	124.682	73.5143	20.0	0.0	31.0	72.61949999999999	0.0	10.0	0.0	0.0	5.3396	30.0	8.755	88.6104	0.0	157.0083	21.0	0.0	0.0	13.0	7.2549	6.2472	0.0	13.0908	0.0	0.0	21.0	0.0	0.0	27.705099999999998	0.0	28.2539	0.0	56.6685	17.2543	24.1015	9.7391	0.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	104.8183	18.0088	20.0	0.0	0.0	0.0	0.0	0.0	34.7682
K15801	(E,E)-germacrene B synthase [EC:4.2.3.71]	4.7784	0.0	4.2977	0.0	0.0	27.0041	0.0	54.8929	0.0	0.0	90.2107	0.0	0.0	0.0	0.0	0.0	0.0	147.189	0.0	0.0	4.3257	205.8033	0.0	0.0	0.0	14.653	0.0	6.0616	0.0	36.6837	227.305	32.549800000000005	0.0	5.4433	0.0	43.5347	0.0	0.0	19.7913	0.0	0.0	8.141	2.6306	0.0	0.0	0.0	30.401400000000002	0.0	8.2213	136.3594	0.0	0.0	0.0	5.1253	0.0	0.0	5.2899	0.0	0.0	156.1885	48.9204
K15802	germacrene C synthase [EC:4.2.3.60]	0.0	0.0	0.0	0.0	0.0	93.84270000000001	0.0	10.6395	0.0	0.0	5.1208	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	3.8534	20.7495	8.7995	0.0	0.0	28.0152	0.0	0.0	6.6617	0.0	0.0	35.0	28.0	11.15	0.0	0.0	0.0	0.0	14.177999999999999	0.0	0.0	0.0	81.7865	0.0	0.0	0.0	0.0	3.1429	0.0	35.1836	0.0	0.0	0.0	87.7804	0.0	0.0	0.0	0.0	0.0	0.0	61.0	6.086
K15806	(+)-delta-selinene synthase [EC:4.2.3.76]	0.0	0.0	21.4845	0.0	0.0	7.5423	0.0	0.0	26.9097	0.0	4.4151	0.0	0.0	0.0	14.362	12.281099999999999	0.0	7.9315	21.9139	0.0	0.0	6.0	0.0	19.234	0.0	17.0	0.0	30.3333	0.0	5.5078	0.0	0.0	15.2388	0.0	4.815	10.4763	0.0	30.0	0.0	0.0	15.6232	0.0	0.0	0.0	0.0	42.0	0.0	10.4469	5.8274	185.6198	0.0	0.0	0.0	36.8067	0.0	58.7667	0.0	7.5556	0.0	17.0	33.0
K15807	patchoulol/alpha-guaiene/delta-guaiene synthase [EC:4.2.3.70 4.2.3.87 4.2.3.93]	0.0	2.5367	29.6087	0.0	6.2805	0.0	14.7197	4.4895	0.0	42.0	0.0	0.0	0.0	42.0	47.2715	0.0	0.0	0.0	25.4899	0.0	0.0	0.0	32.5176	13.4992	0.0	0.0	0.0	12.0	0.0	0.0	0.0	12.8333	0.0	30.0	0.0	70.0	6.8942	0.0	10.0593	14.8852	0.0	10.8153	0.0	0.0	0.0	0.0	65.0	0.0	0.0	5.069	0.0	22.9508	8.9568	48.327	5.7318	691.9211	0.0	0.0	0.0	1.8971	109.94900000000001
K15808	beta-caryophyllene synthase [EC:4.2.3.57]	463.3026	87.2929	116.7552	19.6424	100.3699	55.6972	187.5164	231.5006	19.1146	804.7751000000001	503.427	46.8994	331.8095	374.2415	0.0	61.397999999999996	27.258100000000002	133.3401	30.3194	286.7756	62.1562	344.1673	13.809	30.029899999999998	554.3129	68.29039999999999	0.0	453.797	0.0	258.9388	279.0204	44.6259	235.9422	118.8715	52.466	157.7156	299.9251	159.6053	44.6156	0.0	301.75849999999997	378.2717	104.85719999999999	16.7986	77.1565	309.2279	317.6938	221.4245	294.61990000000003	309.0114	5.6879	8.6533	461.9129	27.0	34.462500000000006	61.7374	142.4684	90.059	519.6621	668.9341000000001	0.0
K15809	cis-muuroladiene synthase [EC:4.2.3.67]	211.505	0.0	14.929	0.0	163.55259999999998	32.8144	0.0	145.3356	0.0	368.0941	206.6458	86.631	48.8641	62.0429	0.0	44.2046	16.788	59.3054	339.7494	22.0149	0.0	23.9096	0.0	9.7576	98.9779	0.0	0.0	2.7958	12.8896	0.0	113.7855	14.5099	0.0	0.0	107.7484	56.0828	148.8614	30.5026	16.3567	5.4558	37.2386	36.3651	0.0	27.2136	22.066	90.01679999999999	0.0	96.0765	28.275199999999998	118.8459	62.0215	19.6773	116.8184	39.576499999999996	0.0	0.0	0.0	0.0	77.9901	168.5544	18.6384
K15810	dammaradiene synthase [EC:5.4.99.37]	0.0	0.0	0.0	0.0	27.568	0.0	4.3674	0.0	0.0	0.0	6.4503	24.5545	0.0	0.0	0.0	0.0	7.4567	95.63640000000001	0.0	0.0	0.0	8.6766	0.0	0.0	14.7974	85.9184	0.0	0.0	0.0	0.0	12.0131	0.0	7.9016	0.0	0.0	0.0	0.0	6.9159	0.0	0.0	22.0	11.5385	0.0	4.8166	26.0613	0.0	0.0	0.0	325.6494	0.0	0.0	53.945499999999996	166.0159	0.0	9.8544	10.433	117.2783	27.5126	0.0	5.1791	33.2565
K15816	lupeol synthase 1 [EC:4.2.1.128 5.4.99.41]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.7415	0.0	0.0	0.0	0.0	0.0	4.6061	14.9305	0.0	0.0	0.0	5.8878	0.0	0.0	0.0	196.6638	0.0	0.0	0.0	0.0	73.1045	0.0	0.0	0.0	45.5917	3.495	0.0	0.0	0.0	0.0	0.0	55.4766	0.0	5.6608	0.0	0.0	12.6517	0.0	0.0	220.6692	0.0	0.0	0.0	58.0106	14.1842	0.0	13.8844	0.0	0.0	0.0	17.7905
K15817	dammarenediol II synthase [EC:4.2.1.125]	0.0	0.0	0.0	0.0	52.0822	12.3152	15.4991	0.0	30.9959	19.9673	0.0	27.778	2.956	0.0	0.0	0.0	18.119	0.0	32.3469	78.40639999999999	29.5317	14.4869	115.4715	20.0	0.0	6.191000000000001	0.0	5.8172	0.0	49.2208	17.6846	0.0	0.0	0.0	9.0347	98.9957	11.7	79.93889999999999	5.8791	0.0	10.8039	121.0078	0.0	180.9202	0.0	0.0	276.53249999999997	0.0	0.0	10.0913	0.0	11.7667	4.9014	107.5569	9.3273	0.0	0.0	0.0	0.0	0.0	0.0
K15818	germanicol synthase [EC:5.4.99.34]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7595	11.6962	0.0	0.0	0.0	5.2466	14.1983	20.1794	0.0	50.2615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.77	9.2362	0.0	0.0	0.0	117.0969	0.0	0.0	0.0	0.0	0.0	44.1612	0.0	0.0	0.0	0.0	0.0	152.1939	184.4066	0.0	0.0	16.2362	0.0	139.6856	121.4477	0.0	0.0	24.1973	0.0	7.2058	21.5677	0.0
K15819	taraxerol synthase [EC:5.4.99.35]	46.185	0.0	159.024	0.0	13.4797	133.0261	10.9043	11.3785	0.0	11.0	29.5488	17.2145	82.5368	214.14690000000002	0.0	6.2348	0.0	70.0957	0.0	0.0	0.0	213.8715	0.0	17.5726	20.0523	82.1003	0.0	180.4959	14.6909	4.766	179.14190000000002	5.3484	41.5014	0.0	8.565	0.0	25.0128	11.3318	9.426	0.0	0.0	94.4418	4.8111	0.0	74.1362	78.0957	435.0695	48.516799999999996	143.3136	347.7191	29.2345	0.0	530.0717	10.0417	5.3493	0.0	17.0143	0.0	0.0	177.471	16.6743
K15821	thalianol synthase [EC:5.4.99.31]	21.2304	0.0	0.0	0.0	0.0	108.1875	18.3837	0.0	0.0	10.3144	9.7385	61.107800000000005	19.1537	0.0	34.488	7.2879	0.0	8.1211	14.4382	2.4978	11.5966	37.5693	46.4257	0.0	8.3225	0.0	0.0	4.4507	0.0	0.0	21.109499999999997	15.2054	90.7886	0.0	0.0	0.0	6.0259	0.0	0.0	3.728	0.0	0.0	4.5054	55.4651	0.0	128.9855	145.5114	5.0101	11.8984	12.5461	5.8143	19.0373	0.0	0.0	0.0	0.0	13.0898	0.0	0.0	4.5908	0.0
K15823	arabidiol synthase [EC:4.2.1.124]	136.908	0.0	0.0	0.0	8.5127	75.6498	0.0	5.4272	0.0	0.0	0.0	78.766	14.2074	0.0	0.0	0.0	0.0	14.0399	3.8924	0.0	0.0	23.0	0.0	0.0	58.1447	30.2358	0.0	0.0	0.0	26.3656	0.0	0.0	25.3528	0.0	10.850299999999999	13.3237	0.0	3.9269	0.0	0.0	0.0	1.6612	0.0	92.99619999999999	0.0	0.0	0.0	9.2419	14.0	11.3171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4884
K15824	farsoic acid methyltransferase	0.0	0.0	0.0	0.0	9.2821	0.0	0.0	0.0	0.0	0.0	38.008	66.6257	13.9634	0.0	0.0	0.0	0.0	14.6025	0.0	0.0	0.0	0.0	0.0	0.0	23.3362	129.7345	0.0	62.5032	0.0	0.0	22.8404	14.3032	40.506	0.0	0.0	0.0	0.0	7.3752	0.0	8.7684	0.0	0.0	0.0	5.5295	0.0	0.0	11.1957	0.0	0.0	8.0	0.0	0.0	23.773799999999998	29.0	0.0	0.0	9.0	16.9402	72.7515	8.2146	0.0
K15826	sesquiterpenoid omega-hydroxylase	356.801	0.0	79.0	0.0	43.729	22.6976	52.965	35.9863	0.0	819.5622	83.1965	42.3305	68.6599	262.0825	0.0	25.214	0.0	163.71460000000002	20.4617	47.0	4.8444	130.69330000000002	0.0	0.0	319.90090000000004	0.0	0.0	77.2944	3.5019	0.0	297.5928	198.6283	31.561300000000003	0.0	223.92659999999998	0.0	157.1937	17.2476	6.1766	6.2009	92.6251	5.1642	18.0	0.0	366.73130000000003	45.1607	56.256600000000006	348.2837	121.189	189.7496	78.6082	0.0	78.67349999999999	8.6216	5.4801	0.0	302.1592	0.0	83.6032	180.9518	5.4491
