KO_ID	KO_function	SRS017381	SRS017387	SRS017439	SRS017445	SRS017511	SRS017533	SRS017634	SRS017691	SRS017713	SRS017751	SRS017757	SRS017808	SRS017814	SRS018055	SRS018061	SRS018145	SRS018157	SRS018300	SRS018337	SRS018357	SRS018394	SRS018439	SRS018479	SRS018501
K23629	C6 transcription factor AsaR	0.0	0.0	67.0	83.32220000000001	29.4829	9.8636	4.6557	19.4799	0.0	0.0	23.6569	4.7323	0.0	0.0	0.0	0.0	0.0	11.0	10.6707	86.4593	0.0	19.0	9.6225	7.0052
K23631	aspergillic acid biosynthesis nonribosomal peptide synthetase [EC:6.3.2.-]	0.0	0.0	12.3353	48.5925	0.0	0.0	18.6111	31.798299999999998	27.0	0.0	33.785	0.0	300.8148	0.0	0.0	0.0	91.7756	0.0	82.1732	7.3977	65.8294	0.0	54.9242	130.6939
K23651	T3SS secreted effector EspT	10.9593	0.0	25.6345	106.62049999999999	12.0	0.0	0.0	8.308	7.4574	0.0	8.8132	0.0	35.1029	0.0	67.7607	17.0234	54.7738	140.0457	77.4069	0.0	0.0	0.0	85.4238	11.0213
K23660	cell inhibiting factor	0.0	0.0	6.0	0.0	16.951	115.8157	9.6799	25.9618	0.0	0.0	30.3523	10.8795	0.0	0.0	0.0	0.0	6.5221	7.8791	11.5698	0.0	0.0	0.0	42.1307	36.877
K23672	L-propargylglycine--L-glutamate ligase [EC:6.3.2.-]	130.0	0.0	0.0	4.9172	6.53	0.0	0.0	63.0175	0.0	30.056	33.7054	11.0	10.804	0.0	0.0	161.58530000000002	42.3803	118.0233	0.0	30.2423	8.195	5.0	23.0	18.032
K23675	riboflavin transporter	197.1211	6.5155	684.2604	402.5111	308.209	875.8054	28.476100000000002	166.8327	528.4200999999999	71.7213	214.5259	1061.823	165.6701	134.9212	187.5988	784.1395	141.6327	957.0918	213.13070000000002	565.1844	267.1465	517.6915	100.1277	762.3185
K23676	pyruvate/proton symporter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.6343
K23684	dolichol-phosphate hexosyltransferase [EC:2.4.1.-]	15.3062	0.0	24.6742	145.62300000000002	43.9136	62.8945	56.7753	63.1246	39.5402	0.0	41.7338	11.0885	95.9872	0.0	0.0	9.5685	19.4271	42.4826	23.1572	4.7641	79.55109999999999	10.5413	83.8914	5.9342
K23723	iron(III)-salmochelin esterase [EC:3.1.1.109]	0.0	0.0	0.0	31.7786	0.0	0.0	44.5209	213.5753	0.0	0.0	211.0985	0.0	86.3586	0.0	0.0	0.0	0.0	0.0	18.3515	0.0	26.7841	0.0	234.1024	0.0
K23738	cyclohexane-1-carbonyl-CoA reductase (NADP+) [EC:1.3.1.120]	304.20820000000003	26.1861	276.1101	203.8772	211.55509999999998	177.6478	78.3824	312.423	317.4764	295.5218	252.7815	1156.0953	385.673	247.77079999999998	89.96260000000001	739.2485	466.1756	793.5713	361.6189	1012.9534	466.231	815.6099	410.6281	1737.1911
K23743	peptidyl-Asp metalloendopeptidase [EC:3.4.24.33]	47.0	0.0	5.0547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9968	0.0	11.6398	0.0	42.1615	0.0	0.0	14.6086	65.22
K23744	aureothin polyketide synthase system AurA [EC:2.3.1.289]	0.0	0.0	0.0	13.8772	28.102600000000002	22.5046	0.0	15.811	0.0	10.5696	0.0	175.0389	0.0	0.0	0.0	0.0	0.0	159.5702	0.0	0.0	51.9577	0.0	8.5476	0.0
K23745	aureothin polyketide synthase system AurB [EC:2.3.1.289]	0.0	0.0	45.1556	188.6807	94.4983	31.7808	0.0	98.15090000000001	0.0	0.0	34.5267	89.9702	6.2703	3.4162	6.0524000000000004	100.95349999999999	0.0	0.0	390.30150000000003	10.5771	11.0638	16.0629	191.0411	13.653
K23746	aureothin polyketide synthase system AurC [EC:2.3.1.289]	0.0	0.0	0.0	37.2163	19.5545	0.0	12.8792	104.3376	0.0	0.0	0.0	16.7333	0.0	0.0	7.2522	0.0	36.9122	0.0	0.0	0.0	106.14670000000001	0.0	36.7631	0.0
K23748	spectinabilin polyketide synthase system NorB [EC:2.3.1.290]	4.342	37.783899999999996	20.7404	537.8604	676.1288000000001	0.0	106.9701	289.19230000000005	35.4745	0.0	541.1101	59.5831	471.0802	0.0	103.83019999999999	8.6825	400.8722	0.0	193.8364	27.915799999999997	347.5808	4.771	1105.6870000000001	72.8411
K23749	spectinabilin polyketide synthase system NorC [EC:2.3.1.290]	0.0	0.0	0.0	92.5481	125.2326	0.0	42.0	106.85489999999999	0.0	9.2782	181.9346	0.0	115.7125	26.0	0.0	0.0	435.2292	0.0	17.0208	0.0	247.92499999999998	0.0	143.986	18.0
K23753	AMP-polyphosphate phosphotransferase [EC:2.7.4.33]	0.0	0.0	5.2278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.3131	0.0	0.0	0.0	0.0	0.0	67.0
K23773	LysR family transcriptional regulator, flagellar master operon regulator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.632
K23774	DeoR family transcriptional regulator, catabolite repression regulator	329.9302	15.865	577.3792	179.7622	194.8873	354.1547	11.7744	124.0792	163.8937	130.239	212.1531	364.4997	128.0719	328.4577	62.544399999999996	1211.5683999999999	143.1531	1430.8855	252.40390000000002	450.5072	258.5172	512.169	123.228	667.0087
K23775	MarR family transcriptional regulator, organic hydroperoxide resistance regulator	387.89549999999997	15.2026	578.3096	162.035	271.82779999999997	451.1459	90.2846	557.7336	277.7609	85.203	589.1643	810.7092	48.4399	337.7217	49.4238	1210.6003	396.3133	1346.2255	178.4489	831.0666	858.4693	1346.5798	693.9248	1505.5591
K23776	MerR family transcriptional regulator, global nitrogen regulator	0.0	0.0	0.0	72.3091	91.9011	0.0	8.7424	54.8895	0.0	0.0	72.4479	0.0	0.0	0.0	69.9606	0.0	160.0953	0.0	10.5278	0.0	260.5107	0.0	128.8224	0.0
K23777	TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity	0.0	0.0	0.0	55.2773	15.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	67.0	0.0	60.5088	0.0	0.0	0.0	61.5619	0.0	67.0	0.0
K23778	TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response	0.0	0.0	0.0	130.4557	67.6028	0.0	57.6776	49.9797	0.0	0.0	302.121	0.0	113.12209999999999	0.0	64.47579999999999	0.0	176.6987	0.0	0.0	0.0	248.28439999999998	0.0	136.8586	76.7057
K23779	XRE family transcriptional regulator, regulator of sulfur utilization	163.43779999999998	14.3171	350.9284	189.6657	108.961	51.301	92.3346	34.5237	0.0	69.9405	121.3069	129.5131	0.0	85.4029	0.0	521.0008	209.7608	1459.6104	0.0	145.0346	127.0474	233.13989999999998	78.8675	390.57280000000003
K23808	cytochrome P450 family 72 subfamily A67 [EC:1.14.13.-]	114.51219999999999	0.0	239.3817	0.0	18.2058	171.6375	14.3333	42.2083	9.3418	7.3823	18.5428	293.223	3.9812	295.9772	0.0	551.1685	0.0	56.0838	2.6918	53.581199999999995	0.0	1043.9453	13.9519	77.48500000000001
K23809	cytochrome P450 family 72 subfamily A68 [EC:1.14.14.-]	5.638	0.0	44.7264	0.0	40.1635	9.685	5.3202	17.2521	55.5493	5.2943	12.4128	100.0817	0.0	4.1458	0.0	14.909500000000001	0.0	40.9862	0.0	54.502399999999994	25.3694	65.6617	32.8162	2.7263
K23813	cytochrome P450 family 521 subfamily A1 [EC:1.14.-.-]	36.2237	15.3824	129.7655	2.9626	0.0	0.0	0.0	16.6371	81.3662	0.0	10.924	4.4199	0.0	178.1739	0.0	4.6353	91.2416	161.22340000000003	0.0	59.3728	64.4082	0.0	0.0	0.0
K23827	glutamine deamidase	0.0	0.0	303.3415	90.94820000000001	0.0	8.35	6.2829	23.012900000000002	0.0	0.0	218.26799999999997	24.654899999999998	42.6715	0.0	0.0	0.0	162.1531	29.845799999999997	8.1782	0.0	14.0641	0.0	83.2594	8.6517
K23842	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	40.0	0.0	199.7897	366.1171	465.8637	237.0987	111.9013	254.0928	296.0703	17.9182	333.0612	9.6099	423.057	72.3446	40.7627	0.0	224.0476	12.58	219.3152	121.2121	282.4713	0.0	218.1567	27.7674
K23862	(+)-cis,trans-nepetalactol synthase [EC:5.5.1.34]	0.0	0.0	0.0	0.0	13.1759	34.7204	0.0	18.9257	0.0	40.18	61.4895	0.0	59.6945	20.4786	18.6686	0.0	0.0	0.0	0.0	0.0	0.0	15.4671	47.2003	82.0
K23866	effector protein HopD2 [EC:3.1.3.48]	0.0	21.1127	0.0	0.0	38.1569	0.0	19.9341	177.6356	0.0	5.1005	228.4579	0.0	171.0954	0.0	0.0	0.0	122.8611	4.346	13.5136	23.7222	22.4025	0.0	179.39600000000002	22.9966
K23875	marinolic acid---CoA ligase [EC:6.2.1.60]	433.534	3.4521	227.5438	181.6191	114.31259999999999	34.3865	49.9544	50.909	821.8325	702.0078000000001	157.8807	416.8935	90.0273	592.0025	0.0	218.51760000000002	17.4083	150.8107	7.2736	228.07059999999998	39.6164	141.3283	95.2039	370.10069999999996
K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9]	203.14190000000002	90.09309999999999	906.1553	257.39660000000003	214.2669	237.9655	125.83239999999999	232.2669	237.1323	34.483	582.0056	627.6571	0.0	372.5532	46.8251	1764.673	173.9025	2020.3131	26.352800000000002	470.4263	205.4463	965.9837	243.7069	517.6661
K23888	histidyltryptophyldiketopiperazine synthetase [EC:6.3.2.-]	39.0	0.0	104.20090000000002	7.6978	85.1434	122.24889999999999	0.0	32.1644	261.34270000000004	46.1655	45.6362	95.9108	37.5817	64.0	48.0	91.0103	40.2154	24.5475	0.0	192.5255	94.9792	21.216	97.20830000000001	21.5333
K23889	roquefortine prenyltransferase [EC:2.5.1.-]	12.0617	0.0	29.3382	0.0	0.0	7.0542	0.0	9.4688	6.1257	0.0	0.0	0.0	0.0	15.0	0.0	0.0	53.2626	86.1626	0.0	0.0	0.0	0.0	0.0	26.0
K23890	mycotoxins biosynthesis FAD-dependent monooxygenase [EC:1.14.14.-]	11.9748	0.0	34.0	22.447499999999998	55.4	232.4882	25.022100000000002	63.8801	0.0	10.6761	75.9221	14.751	9.8287	10.9429	36.7228	0.0	31.7827	0.0	0.0	0.0	8.8857	37.7965	101.6637	8.9656
K23891	glandicoline B O-methyltransferase [EC:2.1.1.-]	15.5665	0.0	23.0641	4.86	111.2752	35.8795	78.2348	103.0628	0.0	8.349	80.9413	0.0	0.0	18.1643	0.0	69.2363	0.0	0.0	0.0	0.0	0.0	0.0	9.1263	223.4521
K23892	mycotoxins biosynthesis cytochrome P450 monooxygenase RoqO [EC:1.14.14.-]	0.0	0.0	49.0	70.4386	79.45689999999999	6.5677	17.0484	49.9528	0.0	0.0	80.6748	0.0	37.8368	0.0	60.0	0.0	171.9196	0.0	0.0	0.0	67.5833	50.7276	108.0316	0.0
K23943	type III secretion system effector arginine glycosyltransferase	10.1286	0.0	54.6104	179.1376	162.9073	85.4577	12.1782	198.501	25.625899999999998	44.6899	252.1055	449.0578	225.0459	34.594	23.0	229.9391	359.9595	141.6667	4.1981	38.0548	231.0845	29.3121	102.345	30.4588
K23974	mutansucrase [EC:2.4.1.372]	0.0	0.0	0.0	0.0	0.0	32.9618	0.0	0.0	16.5438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.4909	0.0	0.0	0.0	0.0	0.0	0.0
K23980	cysteinylglycine-S-conjugate dipeptidase [EC:3.4.13.23]	0.0	33.299	28.3109	380.2245	319.8294	34.2184	117.8884	219.47039999999998	56.1887	0.0	387.4313	65.6147	98.1323	0.0	144.9019	17.0897	304.1433	64.906	290.75379999999996	14.8952	254.7617	7.4324	950.509	25.5915
K23981	alpha-(1->2) branching sucrase [EC:2.4.1.373]	75.1023	0.0	295.3079	227.2206	217.6791	409.5948	32.116299999999995	17.3952	166.78640000000001	0.0	30.968600000000002	423.7635	318.4566	62.4757	0.0	2167.1122	76.9632	264.1933	129.1687	631.6671	69.3023	107.2019	8.5775	33.8746
K23987	dTDP-4-dehydrorhamnose 3,5-epimerase/reductase [EC:5.1.3.13 1.1.1.133]	106.47999999999999	33.262299999999996	314.96930000000003	119.5689	360.30989999999997	432.0673	94.7485	394.25800000000004	393.8077	53.2731	368.2803	187.06199999999998	297.71	109.8518	32.0188	239.6378	240.6227	197.3905	598.2667	166.5387	276.981	78.7608	451.0805	131.8384
K23990	nepetalactol dehydrogenase / (+)-cis,trans-nepetalactol synthase [EC:1.1.1.419 5.5.1.34]	116.3006	5.6861	17.935499999999998	197.4188	209.2046	16.4762	48.1785	114.5046	145.2716	75.1683	136.5719	266.9882	217.8466	186.64569999999998	88.4572	388.83709999999996	304.34450000000004	297.776	141.1034	51.4246	197.1219	538.0077	348.6724	142.0121
K23993	multiphosphoryl transfer protein [EC:2.7.3.9 2.7.1.202]	0.0	18.2692	0.0	193.6205	71.9061	0.0	20.9615	48.9402	0.0	0.0	142.2815	0.0	43.7266	0.0	144.0943	0.0	134.2208	0.0	0.0	0.0	98.3886	0.0	559.4432	171.0284
K23994	solute carrier family 9B (sodium/hydrogen exchanger), member 1/2	29.3874	0.0	35.775	7.1383	41.162	0.0	0.0	0.0	0.0	0.0	0.0	80.9872	0.0	15.0	0.0	35.324	58.978699999999996	33.8813	0.0	25.6396	0.0	44.6203	0.0	12.5694
K23996	methylphosphonate hydroxylase [EC:1.14.11.71]	0.0	0.0	0.0	0.0	5.5922	5.5989	14.9626	15.4486	0.0	0.0	49.3423	0.0	87.353	0.0	0.0	0.0	89.3122	0.0	0.0	0.0	125.261	12.8147	81.9688	80.0
K23997	ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase [EC:4.2.1.136 5.1.99.6]	314.77	117.2813	567.9258	763.3554	427.9811	625.3699	270.8105	898.8485	529.856	113.43529999999998	1522.2749999999999	961.6861	462.7019	396.32620000000003	271.767	973.1943	915.2446	1483.7404	571.8111	979.086	1167.9562	1241.7749	1969.9976	1499.1693
K23999	phosphoenolpyruvate phosphomutase / 2-hydroxyethylphosphonate cytidylyltransferase [EC:5.4.2.9 2.7.7.104]	0.0	10.6336	8.2943	0.0	7.3909	0.0	43.715900000000005	100.417	4.6025	0.0	182.5291	36.4291	0.0	0.0	0.0	19.0326	0.0	15.07	0.0	8.609	0.0	22.547	169.927	0.0
K24000	HPP-CMP hydrolase [EC:3.6.1.-]	0.0	0.0	0.0	77.3247	16.9378	28.3833	0.0	14.7584	0.0	0.0	60.36710000000001	0.0	227.2275	12.5476	0.0	0.0	79.73689999999999	90.0713	0.0	0.0	48.6798	0.0	0.0	0.0
K24001	7-deoxycylindrospermopsin hydroxylase [EC:1.14.11.70]	43.7037	4.0551	13.0	0.0	0.0	77.9166	11.1036	0.0	0.0	0.0	0.0	0.0	0.0	40.7529	16.931	108.927	8.1197	6.6047	0.0	29.8832	0.0	0.0	7.7958	242.45149999999998
K24012	acetate---CoA ligase (ADP-forming) [EC:6.2.1.13]	0.0	6.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K24017	phosphoribosyl isomerase A [EC:5.3.1.16 5.3.1.24]	64.0253	39.147800000000004	39.0682	532.1351	596.264	196.9959	175.6342	118.8505	117.2963	24.1033	615.9956000000001	187.46300000000002	707.3247	51.458	170.665	102.7897	376.7975	83.6418	531.4887	67.28	340.8751	46.574	1030.1743000000001	52.6392
K24018	cyclohexadieny/prephenate dehydrogenase / 3-phosphoshikimate 1-carboxyvinyltransferase [EC:1.3.1.43 1.3.1.12 2.5.1.19]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.4315
K24033	proteasome accessory factor BC	0.0	0.0	0.0	107.3891	69.8298	0.0	0.0	0.0	114.0687	0.0	0.0	19.158	0.0	0.0	0.0	0.0	11.6562	0.0	182.0067	0.0	61.4921	0.0	8.8665	0.0
K24040	energy-coupling factor transport system permease/ATP-binding protein [EC:7.-.-.-]	42.7673	0.0	0.0	441.06039999999996	157.9763	103.6722	63.158	0.0	23.4051	13.5087	93.6156	0.0	0.0	31.3126	133.30700000000002	30.32	120.8489	122.3768	118.6893	20.0659	60.6923	54.2537	311.8359	104.1468
K24042	methionine synthase / methylenetetrahydrofolate reductase (NADH) [EC:2.1.1.13 1.5.1.54]	0.0	9.9519	53.5549	7.7054	20.454700000000003	59.3768	10.9545	76.9717	9.2492	0.0	153.0318	57.5915	0.0	19.8746	0.0	7.1805	14.7185	76.1543	6.5886	6.2016	19.3983	5.8006	130.7259	20.3443
K24082	LysR family transcriptional regulator, regulator of peptidoglycan recycling	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5467
K24116	N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.2652
K24119	NADH-dependent peroxiredoxin subunit C [EC:1.11.1.26]	499.3338	83.1635	987.0586	593.4492	393.3678	459.0252	164.326	545.3359	368.4125	264.7697	1120.0101	879.3434	116.4712	453.81329999999997	164.1908	2277.4338000000002	565.9449999999999	2244.4521	70.0167	1232.3092	893.102	1662.3374999999999	1193.3689	2101.2391000000002
K24122	limonene dehydrogenase [EC:1.17.99.8]	467.974	63.1301	457.71569999999997	725.0028	468.0243	619.4265	295.8699	1021.3497	97.1794	132.34539999999998	1241.5709	794.2158000000001	1222.883	453.33	266.6669	2048.2732	1065.8168	2689.8639000000003	302.8422	755.5499	1243.4912	1113.0988	1363.0716	1482.9248
K24126	lipoyl-dependent peroxiredoxin subunit C [EC:1.11.1.28]	35.7285	21.0	308.3952	378.554	510.1857	310.7113	184.98250000000002	260.286	317.2739	33.6838	674.1551999999999	164.8503	308.872	129.34640000000002	138.0212	105.0172	642.113	20.0241	542.8743	55.2973	577.1921	23.8591	1011.6181	21.8041
K24131	protease PrsW [EC:3.4.-.-]	228.2012	86.8922	578.3142	973.7409	301.0619	1298.46	136.0196	563.0061	363.4101	83.5631	742.5020000000001	795.6007999999999	316.3871	280.9419	189.572	942.544	513.6261000000001	647.5989	521.1419	444.9338	437.32820000000004	371.18240000000003	1193.7894000000001	307.4658
K24136	glutathione-dependent peroxiredoxin [EC:1.11.1.27]	249.0	4.0136	1098.122	1936.7985	123.847	110.6198	10.4116	111.9605	914.0926000000001	897.2176	521.3633	1001.0930999999999	412.76390000000004	820.8926	600.052	746.3530000000001	694.2513	401.3505	113.1541	364.9311	312.6686	952.657	342.46500000000003	145.4642
K24159	beta-lactamase class A LAP [EC:3.5.2.6]	21.619300000000003	0.0	53.852900000000005	20.7235	19.4294	37.5745	10.733699999999999	74.19279999999999	15.7681	5.4228	54.696200000000005	105.17060000000001	16.0935	21.1299	0.0	50.610699999999994	68.1314	218.9411	9.2102	15.2671	89.2796	65.1641	65.1566	59.0
K24163	monovalent cation/hydrogen antiporter	326.4497	14.589	741.9786	852.6093	985.8509	993.009	311.1602	602.083	981.9023	15.2562	1060.8426	330.4014	751.7505	447.8659	440.3448	1306.3677	850.063	580.1934	827.7581	554.6797	502.0013	896.4283	1520.9962	216.47390000000001
K24180	malate permease and related proteins	541.5636	16.7828	1140.8964	140.8064	238.86139999999997	875.9199	12.3737	234.9111	820.866	178.6353	320.8071	1093.7954	120.7508	439.26890000000003	58.1828	1447.3871	322.4877	1762.2299	111.7364	1002.0661	542.3999	1377.7485	207.4785	911.9861999999999
K24200	P protein	0.0	0.0	0.0	0.0	0.0	0.0	15.0	58.0697	0.0	0.0	124.6259	0.0	0.0	0.0	0.0	0.0	5.9351	0.0	0.0	0.0	0.0	0.0	141.3765	0.0
K24204	mannitol-1-/sugar-/sorbitol-6-/2-deoxyglucose-6-phosphatase [EC:3.1.3.22 3.1.3.23 3.1.3.50 3.1.3.68]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9137	0.0	53.0	0.0	0.0	0.0	4.7039	0.0	0.0	5.4371
K24206	uric acid transporter	127.62780000000001	50.8906	290.5664	91.0905	66.8463	518.2075	9.1861	123.8138	267.64919999999995	37.3588	100.431	678.3936000000001	11.6375	203.76080000000002	0.0	533.3738	81.083	472.5964	128.8514	400.1307	235.5525	652.3878	587.7509	1093.648
K24207	killer cell lectin-like receptor subfamily A member 1	4.362	0.0	17.0	37.1089	24.7224	0.0	0.0	106.2961	100.2168	0.0	57.0022	21.0	0.0	12.0	0.0	24.0	230.5888	22.1396	8.3982	10.7436	9.7517	20.6968	4.9123	77.88839999999999
K24208	killer cell lectin-like receptor subfamily A member 3	0.0	0.0	0.0	0.0	108.2761	0.0	34.807700000000004	5.2579	4.5613	0.0	284.5337	34.7289	17.1667	12.6068	21.4452	0.0	99.83959999999999	0.0	0.0	0.0	78.42590000000001	0.0	16.7343	0.0
K24217	L-amino acid N-acyltransferase [EC:2.3.1.-]	121.30199999999999	0.0	19.3792	517.2834	261.254	129.24020000000002	87.5394	80.3443	101.9854	35.507	191.0191	387.5908	215.65429999999998	182.6127	233.576	258.0818	210.921	327.7964	488.9031	160.5389	204.7655	365.5449	497.1187	312.3756
K24238	killer cell lectin-like receptor subfamily A member 7	3.7233	9.0293	3.1167	76.0386	25.6935	0.0	4.1587	97.8452	6.8529	10.0	42.7449	30.8858	18.5524	7.7964	113.9508	202.0	67.7468	84.3618	0.0	43.609700000000004	89.7621	24.755000000000003	132.4645	54.2732
K24239	killer cell lectin-like receptor subfamily A member 8	5.3994	0.0	0.0	28.4942	17.147199999999998	0.0	33.0	228.4801	0.0	0.0	20.4722	0.0	0.0	0.0	0.0	0.0	52.872	170.61180000000002	0.0	54.7094	7.5804	0.0	15.2684	150.9532
K24240	killer cell lectin-like receptor subfamily A member 9	2.9244	0.0	79.9745	4.4011	10.105599999999999	6.3037	32.4096	45.0518	0.0	19.9043	10.1776	0.0	0.0	0.0	0.0	29.0	129.6761	8.4259	0.0	41.220600000000005	51.0	9.3675	235.3907	71.5736
K24242	7-methylguanosine nucleotidase [EC:3.1.3.91]	0.0	0.0	0.0	0.0	7.3132	0.0	0.0	0.0	0.0	0.0	9.535	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0
K24249	TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase [EC:5.3.2.4]	78.8794	4.409	33.0469	61.3798	0.0	501.3589	0.0	63.6433	0.0	11.0	72.9904	31.7631	0.0	36.6064	22.859	104.19279999999999	33.4604	37.4894	0.0	60.875299999999996	31.2004	6.3007	154.1649	36.689
K24250	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase [EC:2.6.1.89]	542.0057	50.1207	1620.6668	1632.8866999999998	325.74	324.96799999999996	48.5709	554.0316	1144.7658	1086.8245	998.6947	963.046	274.6132	692.7449	488.7253	1484.9869	1040.8844	1486.5531	238.1674	486.8652	504.9037	1429.705	682.8781	475.8137
K24251	dTDP-D-Quip3N acetylase [EC:2.3.1.-]	190.006	55.5753	159.9762	386.93420000000003	223.47770000000003	175.007	63.3421	155.1404	51.2903	81.1498	564.7596	280.1578	478.4223	95.4157	54.270700000000005	304.4475	223.2203	322.4463	10.9267	247.7026	301.24649999999997	199.87969999999999	264.7614	460.15160000000003
K24257	UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]	0.0	0.0	13.2234	1278.4915	5.4546	19.7304	11.6649	17.5274	0.0	83.9932	5.4315	0.0	47.056	0.0	373.9855	0.0	45.4743	0.0	0.0	0.0	18.1326	63.9409	10.7368	14.1564
K24258	UDP-N-acetyl-L-fucosamine synthase [EC:5.1.3.28]	17.5816	0.0	0.0	28.1115	0.0	40.3316	21.1055	14.12	0.0	21.8217	46.4729	7.7606	0.0	26.0	0.0	63.1401	46.4074	476.0027	0.0	50.9823	75.6381	0.0	31.828799999999998	84.1215
K24266	HIV envelope glycoprotein gp120	3.048	0.0	216.72299999999998	10.7951	8.1973	0.0	0.0	30.421200000000002	8.7597	0.0	38.2851	0.0	0.0	0.0	11.0563	0.0	65.0	0.0	0.0	0.0	5.6042	859.3354	20.6396	0.0
K24284	2,4-diacetamido-2,4,6-trideoxy-beta-L-gulose transferase [EC:2.5.1.-]	0.0	0.0	0.0	0.0	16.3416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.258	0.0
K24300	UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]	327.0	0.0	849.4887	1669.2161999999998	189.9838	221.024	0.0	101.7386	841.2958	1008.1024	273.36	501.9317	85.7221	649.3603	544.2114	629.6135	216.3102	407.4	293.4354	162.6635	236.0032	1656.2285000000002	256.4925	225.0868
K24304	UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-glucose 2-epimerase	0.0	0.0	0.0	69.3936	0.0	0.0	0.0	39.877700000000004	0.0	13.0	0.0	0.0	0.0	25.0	0.0	0.0	50.1348	0.0	0.0	0.0	0.0	100.1869	32.0749	0.0
K24305	UDP-2-acetamido-4-(D-alanylamino)-2,4,6-trideoxy-alpha-D-mannopyranose hydrolase	549.1765	76.6975	1400.7397	1267.467	1162.5827	1300.0003	441.8776	1384.2806	1261.3663	324.81919999999997	2489.2113	1630.9124	474.579	662.1703	508.0471	2385.6928000000003	1924.7987	2676.2961	676.9861999999999	1815.8913	1287.6301	1798.6595	4054.8866000000003	1886.6572
K24310	UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase [EC:1.1.1.426]	0.0	0.0	0.0	190.4907	35.5464	0.0	0.0	0.0	0.0	0.0	158.5795	0.0	51.3586	0.0	79.10329999999999	0.0	31.9136	0.0	0.0	0.0	72.8224	0.0	67.23179999999999	87.9023
K24323	New World clade C arenavirus glycoprotein	0.0	0.0	0.0	0.0	19.546	4.2183	31.7619	0.0	0.0	0.0	0.0	0.0	0.0	9.3012	0.0	0.0	13.499	0.0	0.0	0.0	18.0	0.0	0.0	0.0
K24346	flagellar motility protein FlgQ	0.0	0.0	0.0	8.7519	14.1552	11.542	0.0	45.6379	0.0	0.0	71.2547	40.3104	0.0	0.0	0.0	0.0	11.0627	46.5113	0.0	0.0	19.0576	21.9618	52.4773	0.0
K24390	mycinamicin IV hydroxylase/epoxidase [EC:1.14.-.-]	0.0	0.0	8.2369	0.0	0.0	4.3451	0.0	3.3145	0.0	0.0	35.9415	58.189800000000005	14.362400000000001	0.0	20.8333	0.0	0.0	10.8393	4.4226	0.0	50.2326	3.4881	20.4824	0.0
K24407	[histone H4]-lysine20 N-trimethyltransferase [EC:2.1.1.372]	0.0	5.2818	68.0	0.0	3.5969	0.0	23.122	67.9401	0.0	0.0	72.827	0.0	10.8922	0.0	0.0	0.0	8.3704	81.1918	11.5275	0.0	0.0	22.6994	64.3625	3.4951
